FBgn,Y_true,Y_pred
FBgn0029713,3.37729870298949,1.033720998785036
FBgn0036282,-0.425731848087976,0.31623309233563757
FBgn0083992,2.32423593775421,2.313449402882047
FBgn0032476,3.7825008792289596,2.70532065033702
FBgn0030001,-0.306667833474079,1.0003965109404134
FBgn0035477,0.37280657666608297,1.59362573171911
FBgn0039626,3.25910952477711,2.3293230063073285
FBgn0030027,-3.2185758698592,0.7398262058028336
FBgn0034407,1.6105669748032299,-0.6730838147272751
FBgn0027291,3.4360809948464306,2.538134935265588
FBgn0283510,2.51511634586955,3.370888673534728
FBgn0034748,3.10106395629615,1.8315078448897844
FBgn0042092,2.97440809578676,1.8756450943607277
FBgn0033206,3.2748875837728,0.6305265029999463
FBgn0286198,4.55032508349665,1.9556173489408835
FBgn0028734,1.49336724733406,2.5960524869914505
FBgn0030502,3.32430399923712,3.3249095962957798
FBgn0016076,0.139803941493183,2.307946163027545
FBgn0032261,2.62475079892902,1.260714421093973
FBgn0028743,-3.92770787234833,1.92992479900165
FBgn0040392,-0.773375613812743,-0.25333453074031076
FBgn0039004,3.0550443637893503,1.001687614328221
FBgn0033904,-1.73668764747471,0.2141471528167873
FBgn0039349,1.89295101680218,2.1938022931247585
FBgn0053143,-5.31920908669059,0.22749183137624773
FBgn0034110,3.6905711224358897,2.227151023173769
FBgn0085376,-0.658123725120375,0.5199113242960149
FBgn0038960,-2.37184407131285,0.5885488376893842
FBgn0023000,1.25903710203446,2.4714029361380305
FBgn0032247,2.8913817476847203,3.2804589192764
FBgn0029888,3.7700256757688098,2.4938374383876876
FBgn0015296,4.20090768945266,1.7296773988062266
FBgn0263316,4.1392647317399405,1.848328894839588
FBgn0037016,1.5128168738296799,2.5654810355857096
FBgn0030575,0.614215438868438,1.4718207448919214
FBgn0052708,3.55204769268744,2.427749980013469
FBgn0037955,2.59394267124118,0.9588247288456637
FBgn0029874,3.3107743552455697,2.3052413495325697
FBgn0004583,1.9152758526057199,2.934196018930601
FBgn0031920,-0.963225119063369,-0.3478083903142255
FBgn0014863,-2.4285679051184,-1.2010014276250822
FBgn0085260,0.52701585184471,1.8991594224611668
FBgn0051638,1.7796121129309899,1.5110128031555725
FBgn0035727,1.69714865314524,2.1625605783687276
FBgn0035372,4.24043870369578,2.306826255441603
FBgn0045470,-0.8731139121324241,-0.9966313453150506
FBgn0039851,-4.00101816699971,-0.7318336498525593
FBgn0085430,1.86277563691453,1.7544363196106996
FBgn0038682,3.6888491411545004,1.8814839977614848
FBgn0264493,0.6963897178492678,2.807475112170228
FBgn0040232,1.0650160783020601,2.557466425681433
FBgn0026876,2.3768919667941,1.486441800032554
FBgn0010395,1.45151259260828,2.6618393427511373
FBgn0034158,2.13440707316444,2.08357224080505
FBgn0037592,1.88388435408982,1.5516220681405228
FBgn0023518,2.38942841628011,1.9474837309168094
FBgn0265935,2.3021500555218197,2.495162315666037
FBgn0262035,3.4727261173481296,1.5663052522295824
FBgn0036850,1.65761736634846,1.3248134510822436
FBgn0000404,3.63472630449915,2.29236801303297
FBgn0031664,1.77962059024958,2.7786065462569782
FBgn0024250,1.1259470986355802,0.22409987588184177
FBgn0030141,3.40694970527966,1.3537696984576093
FBgn0261353,4.83834238588063,1.8790819813793607
FBgn0037720,1.52963001885624,2.13700709313293
FBgn0042178,1.64840006652284,2.256200372989711
FBgn0038083,-1.71025321767292,0.23240564034983535
FBgn0083974,-0.548252347081768,-0.12467132899385769
FBgn0015714,3.60429183970994,0.8281349410160601
FBgn0035529,3.72840001413558,1.7266549972905048
FBgn0050290,3.42406446720288,1.6762816250708872
FBgn0003721,1.4768674764302299,0.42589031176373937
FBgn0001259,-1.0721100948457098,0.7374644884776121
FBgn0013720,2.17341465376495,1.4898886326513978
FBgn0032725,3.32000928911907,1.4663008430600468
FBgn0261792,4.10554612316164,1.2690536147685754
FBgn0086446,4.585384662045651,2.5221984345251203
FBgn0261380,3.4046968513692004,2.2120936681725096
FBgn0067779,0.27835299158287297,2.61294202853693
FBgn0000723,2.07037281564058,1.8002308785596841
FBgn0264562,-3.5708870576590095,0.20391504294581564
FBgn0030880,0.007339003511697041,2.594432373099373
FBgn0034310,3.6722068479368297,1.4552763990196889
FBgn0261573,1.59762311173676,3.5395069616254267
FBgn0039861,1.14777629829254,1.3881602579272219
FBgn0037329,3.0819538220445297,1.7555651107820498
FBgn0039759,-1.9123571497836298,-0.15572262624105382
FBgn0024556,4.35757242483519,2.3892648436876924
FBgn0030101,1.4701436606746299,1.3838076774433172
FBgn0262115,1.15974203778823,2.4134434907593367
FBgn0038373,0.562296192439526,0.08978703549020706
FBgn0083986,2.94008091764919,3.52030810150707
FBgn0032377,-0.0237692640079078,-0.037142790660415814
FBgn0026252,5.23436617689755,2.059657792989066
FBgn0034097,-1.7912236128247498,-0.014060925321129458
FBgn0031896,1.65333115384363,2.8286709535529004
FBgn0085483,1.05760104012933,2.319407557642867
FBgn0037753,1.00883928371002,0.1952738346391698
FBgn0037679,1.3487748501013401,1.6126398874230221
FBgn0028577,2.1183804422911496,1.4082673473529586
FBgn0031603,2.61910867165712,0.38710942902352385
FBgn0029937,4.40702081764099,2.4321653740667584
FBgn0051549,3.56556025338638,1.585174018616511
FBgn0286051,3.09972611824234,-1.4218788128813218
FBgn0029950,-2.2321592487032103,-0.47550712423118213
FBgn0039685,-1.32066768224076,3.6775343402786156
FBgn0019644,5.997811097583691,0.38831236476441555
FBgn0032149,3.51283583725203,2.6314848052122013
FBgn0000499,3.48144062307361,1.2396774852861672
FBgn0031622,-1.91320194246606,-0.4946625151627695
FBgn0003076,4.485109212800929,3.0208600638948866
FBgn0031364,-1.2073167223264398,0.03167783548193914
FBgn0013279,0.44073346971787497,0.23311962892741955
FBgn0001324,2.51896274715977,1.2318101716652496
FBgn0029980,3.1009796428109997,1.8346552790424
FBgn0031478,3.1302306485003704,1.8476568004711076
FBgn0010397,1.69840268447141,3.122348494533098
FBgn0259228,1.68623705157592,2.3502452575909425
FBgn0039537,4.41798708099561,0.34040545042675396
FBgn0037220,4.81449319607731,2.137194757603375
FBgn0003048,1.32928886205847,0.9112511478453065
FBgn0027785,5.478547673619451,1.4933476517346067
FBgn0030858,3.49626119778811,0.991889738737857
FBgn0046887,-2.23311033763178,-0.9547034661117677
FBgn0032814,3.19861466686288,1.592991051920328
FBgn0026189,2.7051701338777994,2.079255078010805
FBgn0259238,2.5373157734897402,2.2896866107608806
FBgn0035437,3.09651986431043,0.19770631613795597
FBgn0052221,2.54072207889419,1.9150736885136674
FBgn0028671,2.07203838078315,1.2736101936404376
FBgn0032648,-2.75855959229585,0.7526162972057777
FBgn0033762,2.28690144504334,2.150577765627211
FBgn0037470,2.7835857617029705,2.520068934486549
FBgn0038033,-2.172043791239,-0.5133427227081504
FBgn0034246,2.51226769082423,1.9919794389665262
FBgn0005596,3.1277048925469,2.3062455051877633
FBgn0259111,0.9187632327231992,-0.389460596590149
FBgn0033901,3.8524821033627794,0.19977134556152465
FBgn0032586,3.0524329148543,3.1988176180357444
FBgn0027525,4.38890093990241,2.1486603687872394
FBgn0036398,1.04716696518086,2.768531409200858
FBgn0052528,3.7586423299048,0.21102023300923367
FBgn0004552,-0.500742463451218,-0.6175050779459357
FBgn0036534,0.8830448100538281,3.0348052561391574
FBgn0041604,0.671823309258621,1.7943783102306343
FBgn0039632,3.3326109632762404,2.9833440049877185
FBgn0038114,-2.56068247357178,-1.5871522864257024
FBgn0033543,1.24625713710822,2.94119202379631
FBgn0033987,-2.8324508348402704,2.4076843681138254
FBgn0031282,2.1923127842062,1.1468334425585116
FBgn0040028,-1.4773517302900099,0.8371808366853467
FBgn0000551,-2.1300887290500103,0.21397850434168042
FBgn0030696,-0.333389592853513,1.4059498229548106
FBgn0002732,-1.73045931093189,0.4969089642466461
FBgn0029830,-3.2839211410713705,1.037362599613381
FBgn0029928,0.207952347044185,1.7790276594391519
FBgn0034194,2.3071248228096097,1.3810406656054532
FBgn0032643,4.622683378350519,2.6152150426961565
FBgn0034403,0.8010417078965529,1.6972490769548672
FBgn0038129,2.9975061742613898,0.6528895516796742
FBgn0028962,2.67198855949049,0.8844789428168555
FBgn0036680,-3.0917972381366896,4.147620091247505
FBgn0027535,3.1994742659333504,0.8510931199270859
FBgn0031296,0.126626483513466,-0.03403919779769482
FBgn0011296,-2.53815553931638,-0.08694488399082045
FBgn0030434,4.37815670615072,1.7782423083678884
FBgn0264089,1.8161391873436001,2.601298155538426
FBgn0039003,2.64119204947862,1.6041320532372132
FBgn0031490,2.7002692075345,0.9165297563320178
FBgn0032819,3.21578954720905,2.0774583283199806
FBgn0053548,-2.07449280689192,0.767687144780182
FBgn0263027,-0.8473770301877159,1.0256484872062794
FBgn0259740,2.83198287410317,2.342454454436676
FBgn0000257,2.34822475191047,2.5546711769563517
FBgn0040949,0.0868339029087033,-0.017026987771344704
FBgn0025627,0.5676321423647371,-0.05934290008582033
FBgn0004516,-4.8365506930712305,-0.3335658071345853
FBgn0033605,2.64359548089769,0.7320671902447299
FBgn0031816,0.522987813585291,0.13289233851700355
FBgn0046222,2.70179221066258,2.618647210164445
FBgn0035039,2.7241812434307198,1.7577389531360155
FBgn0020381,0.933696813276328,0.6144953455717738
FBgn0027375,0.873612780018978,2.3095690170650673
FBgn0030629,2.18641295289842,1.039747736127856
FBgn0036801,-1.83700451227175,1.3673309749332208
FBgn0010114,-4.905853070617121,-0.2567373100315966
FBgn0000241,-2.06441697783676,0.43470635654441736
FBgn0022344,4.21344931661591,1.4506176054250428
FBgn0031877,2.12850747139388,0.09942910702734142
FBgn0033744,-2.26164470548252,0.11262975705396738
FBgn0003187,-3.1883183305471303,0.8654156533300422
FBgn0034933,1.59658562447352,2.474766825981849
FBgn0083972,-0.40123830364538593,1.426300040151233
FBgn0032925,3.9122171065893,2.7429896008251173
FBgn0030218,2.2904051679419504,2.134748069404628
FBgn0001230,1.88985485764447,1.7626268735078277
FBgn0027795,0.9058538566774821,0.23311962892741955
FBgn0036181,-1.28263368937847,0.05483526547524331
FBgn0033876,0.34844244975890504,1.5574222219404859
FBgn0031002,2.1154175131748403,0.9425873895394553
FBgn0038551,3.26932719894028,1.329589332757565
FBgn0035321,3.08238359041725,2.4768698405233227
FBgn0016081,1.20886373669285,1.843926756370793
FBgn0042205,1.2657640865059099,1.7640509360387475
FBgn0003751,1.50962652738808,1.6333675498240667
FBgn0051510,0.21843568668994398,2.8956840592501774
FBgn0030447,3.5303651205078297,1.055056151051836
FBgn0261844,-0.509107101272026,3.1025318695425477
FBgn0023001,-4.16949923582286,0.18446504096109972
FBgn0262123,0.34362622854575703,0.48774078547910826
FBgn0000317,0.8962911671870799,2.7683366952658464
FBgn0030432,0.6645599312080109,2.1010483150134345
FBgn0025839,4.35549413733001,0.5736611586768589
FBgn0003074,3.3601791583995597,3.0132089730804132
FBgn0025693,1.8950518164491499,2.704237733721433
FBgn0026238,1.56559487104843,1.361971860796865
FBgn0010043,3.25389868164628,0.7234620880875398
FBgn0036483,1.18162289546104,3.2299312464147807
FBgn0033463,2.12017311211196,1.6691434823033593
FBgn0033204,3.20867735683155,0.9816148418260361
FBgn0011335,2.8979317754795497,0.04235748025839592
FBgn0052786,-1.73645059807151,0.9071901357559825
FBgn0050295,0.395437246749584,-0.12756036111334557
FBgn0031184,0.7531178238731651,2.278586741670006
FBgn0267651,-0.244159727162659,1.0106177332954265
FBgn0021872,5.76430390369746,1.6475780055717455
FBgn0035231,0.9963172548013342,-0.03932154075967986
FBgn0035153,4.3163339410687795,2.9449147084112512
FBgn0038361,-0.115446205671632,1.726648739763054
FBgn0013277,-0.0173287797817954,0.23311962892741955
FBgn0031484,3.29932583727421,2.3281797247738054
FBgn0031650,-2.5442618276894198,0.1948717129799784
FBgn0263979,4.26422004952146,1.0625784725407446
FBgn0034962,2.31125395955811,2.512952820241174
FBgn0031040,3.50009536758594,0.49274569743670504
FBgn0038237,-2.7107789206734707,1.1884553027768434
FBgn0029851,-2.71069807863782,-0.5603602385426778
FBgn0039630,-0.27683544372362,0.24400484344124718
FBgn0030883,3.55767707580024,1.8055429026802983
FBgn0025836,-2.9588074632004497,-0.5855643035735045
FBgn0038834,7.59022506584944,1.1193373823289416
FBgn0019990,2.1038724736933703,0.5418782668433773
FBgn0035155,2.3453729938535095,0.7105018756288134
FBgn0261841,0.680183007643929,3.1025318695425477
FBgn0033485,4.457758998841809,1.3211099176575511
FBgn0040376,-2.74971043747402,1.241247867781473
FBgn0034082,-1.9588429179587001,0.8102830846182719
FBgn0263621,0.7410898428439449,-0.2814740939160518
FBgn0260470,-4.5416321651841,-0.5100939363582617
FBgn0033652,-4.11132796726251,0.4503075682415433
FBgn0051072,1.33313732446423,2.0399249197459444
FBgn0039509,3.9772643514014705,2.4180246174630486
FBgn0050085,4.18025230612716,1.1214802342684993
FBgn0010226,0.269808315563425,1.926432591608752
FBgn0050485,-2.66807016092606,-0.20033042891482222
FBgn0037788,-1.3017161084446298,0.36323220045098314
FBgn0001227,-1.6765771458272902,-0.054476787397915505
FBgn0038975,-4.51714404626659,1.0180565770165932
FBgn0024983,1.3106412073261202,1.215456107238525
FBgn0030268,1.89685711283805,2.5930879787100585
FBgn0038516,1.66016477142741,2.466269307604315
FBgn0035146,3.6384895673203097,3.453793275306892
FBgn0030065,2.16007070812204,0.2203425898856719
FBgn0037891,4.6086731534273495,1.679036858496703
FBgn0037714,2.52610853214173,2.6473500392371125
FBgn0036888,4.1210466179432705,1.5266515410500516
FBgn0039864,-2.07599947240299,0.3189515404483534
FBgn0053278,-2.53473785565335,0.4325400689509704
FBgn0000139,2.6111888110152996,1.1198646708009168
FBgn0034938,3.08720845387541,2.0768213126280957
FBgn0037364,2.5846086864065296,2.9094885962701227
FBgn0025684,3.77578484423716,2.9815530031627513
FBgn0035785,-3.05655503999978,0.30484699313923724
FBgn0032480,2.5446578706930296,0.5794443285227426
FBgn0085224,2.3127982605897404,1.4022573560104183
FBgn0039321,0.814846537409532,-0.3642181528049233
FBgn0033698,2.73596383202102,0.8975688289840904
FBgn0004647,2.96084752749418,1.3563309591116735
FBgn0037611,1.3811707578528702,2.388187433704339
FBgn0050291,3.70438938832569,1.0509161342592277
FBgn0030272,1.0486025561274,0.20157874948613075
FBgn0029943,2.76851873230577,2.0256911872768195
FBgn0026076,1.32785581944229,2.1053440397625396
FBgn0030802,3.75621304976381,-0.03451577888013002
FBgn0001961,5.58816311001209,1.3830476784494121
FBgn0283438,3.02275330741274,1.3895007195882314
FBgn0263047,1.05220493335347,0.8211549360540832
FBgn0010391,5.1334274461184695,1.349510591014841
FBgn0040827,3.14661724461149,1.6038889208642066
FBgn0266916,1.1042460558245701,0.5234751780299718
FBgn0024273,2.17225494235091,2.9226634066736876
FBgn0250789,3.7168847900357203,2.7185917008503813
FBgn0261529,-2.69530180828004,0.6302715707026062
FBgn0062449,1.67255359368992,1.7729185591358878
FBgn0036929,2.5917154661518595,3.460950626008063
FBgn0039182,2.96898785870627,0.9291607856347783
FBgn0263256,-1.54548471881726,-0.5540919720844901
FBgn0030717,3.24975433843183,2.377603709295351
FBgn0040056,0.616622174346772,0.2984982247389478
FBgn0000346,0.7440180357326139,2.0055233983588523
FBgn0032054,2.78636784221647,1.1369747248181876
FBgn0022787,3.1454640579996402,3.1345631155542666
FBgn0032685,-3.5727244095829396,-0.6941303782279284
FBgn0030666,-1.2612621090846698,0.3230055018684397
FBgn0259209,-2.59566839251294,0.49857533800967135
FBgn0011818,1.49499662441418,1.4725286999303413
FBgn0034300,0.635623023373464,2.3336221618665123
FBgn0262636,-2.3028788861470297,0.11949578891271306
FBgn0025519,3.41965999389198,1.9973430538173278
FBgn0000053,3.0919610161987503,2.593662117732415
FBgn0250746,4.69848164467949,1.3083215375437194
FBgn0030098,-1.83423908684668,0.6545934960375022
FBgn0000719,1.141176311642,1.2851913978101126
FBgn0034636,-1.8074636366963703,-0.9242929852605428
FBgn0032465,4.40666022722992,0.4521212532261898
FBgn0039451,2.90497048163293,0.11852396121344633
FBgn0042173,4.936998606767831,2.3344016651609465
FBgn0053872,2.2801978073443903,0.23311962892741955
FBgn0020279,2.7604775263245696,2.792254810842378
FBgn0034521,3.00220892966394,1.647166403295023
FBgn0038890,2.01680603532713,2.258646151876224
FBgn0260742,2.58917541657985,1.6121924299359511
FBgn0000032,3.0650865164051098,0.8701470718093839
FBgn0035767,2.63494977419572,1.354894044896953
FBgn0037843,3.31470560602,0.08958229792163874
FBgn0037921,0.656063372597583,-0.15471198147889842
FBgn0030081,2.83636721830333,0.6308899386523797
FBgn0037037,-3.0966139453352497,0.09145637145001517
FBgn0052676,2.11953705237461,1.5308204530462155
FBgn0028738,2.67597663281879,0.7051529997777961
FBgn0039889,2.01073619581772,2.192226303209279
FBgn0038903,3.3691747361500495,0.36608586507366336
FBgn0034198,3.9374467458013998,-0.1506870196128831
FBgn0033365,-4.350179191234759,0.10832440852663194
FBgn0031999,1.05235960237691,0.7086396584769327
FBgn0085424,-4.480669026802881,0.9816165631908661
FBgn0266446,-3.83700250332798,1.7607119557256037
FBgn0038737,3.31577005848747,2.2385791317052197
FBgn0037282,1.6361956432317701,0.6275780018197299
FBgn0011604,3.04704201488962,2.4268074665600743
FBgn0031161,1.81509311005396,2.528815717100092
FBgn0086605,2.9883472378491605,0.3702410532337379
FBgn0262870,-2.8129584381010697,-0.08448941554880873
FBgn0085425,-1.6702287980716002,0.4209360161402155
FBgn0020378,-4.449021503498161,-0.8718823403284399
FBgn0028685,4.84098976788039,0.3050402098909344
FBgn0264744,1.26291964298043,1.0402439598644406
FBgn0037960,1.95261767465334,2.612028291333008
FBgn0032391,1.62434667250814,0.9106443100675701
FBgn0017456,1.3763178861749699,-0.35994401702465884
FBgn0052227,-3.1926112776829303,-0.7100529807797682
FBgn0037703,1.8040174077825901,2.8704858148685544
FBgn0066084,9.845709562516141,1.5188315200700806
FBgn0038765,1.8162587297938002,0.7506716355979621
FBgn0013981,5.63303478759491,1.6222565189117961
FBgn0011232,2.7722502274568903,2.135445288856922
FBgn0014092,3.2444420459953904,2.2472620936869157
FBgn0026433,2.2709784233026,0.8567739155246366
FBgn0033375,2.6698022173609,1.4111950370580628
FBgn0085411,-3.2913625158549498,-0.7896575433063413
FBgn0036365,0.906705388904805,0.5384010020249883
FBgn0261955,3.5407180992927905,3.1903079665711074
FBgn0033190,0.428828707870791,0.7272519465155468
FBgn0035435,2.37621090249747,2.1698108769754816
FBgn0040765,0.8467655044251959,-0.1266973549314363
FBgn0033769,2.34171527320319,0.8926881371386572
FBgn0030752,4.83417501838476,0.8387978230831264
FBgn0040649,-0.612320472602655,1.4567158226189083
FBgn0031253,3.86339205858296,1.7130205706109198
FBgn0031150,0.0884536593169263,2.6284455302086833
FBgn0010263,-3.69222727403684,-0.1564281241827632
FBgn0032521,2.3061160269034504,2.5854204397740927
FBgn0034127,-2.25778382628951,-0.3301607884641018
FBgn0037659,1.99313453020293,2.848730396899021
FBgn0034528,1.5174799028239199,0.8267494335414147
FBgn0024984,0.99869903930893,1.0828897177067816
FBgn0037330,3.74590794701453,1.6548594544514796
FBgn0026059,0.10839555526206199,3.135784757093637
FBgn0038527,0.7116801296067059,0.4655867888936147
FBgn0260462,4.2166633574792005,2.432879447234737
FBgn0024326,2.24066160301345,2.398086080473767
FBgn0052712,0.17506781188264,0.2647677902694707
FBgn0030361,0.6312278929002479,1.5743430484234837
FBgn0037913,5.15213433843001,2.984326354814981
FBgn0034046,2.13664570273725,-0.1214922761044872
FBgn0002719,4.18333542826694,1.744210040165689
FBgn0050051,2.91397421008189,3.353443331670648
FBgn0051642,0.354493867119008,0.3763836139978052
FBgn0038013,2.77574719775038,1.5962776793787776
FBgn0259185,-2.6633039166897996,1.5489113355393085
FBgn0005626,-4.37158797422814,-0.7333251894931103
FBgn0032191,4.10716531567239,0.8771515543760489
FBgn0039776,5.048157276762019,3.0460037682017873
FBgn0040395,2.63674299288853,1.071488465837994
FBgn0004855,3.3307208326889404,2.0858561179076953
FBgn0025381,5.17397957015184,1.7410265166916987
FBgn0037876,2.25865326795953,1.653587067723206
FBgn0263829,3.34083032563114,2.731426191363189
FBgn0050423,5.409976732977969,2.099019425418782
FBgn0036545,2.6328383053190403,2.537079236607042
FBgn0005648,2.90221051357315,2.5234365634925267
FBgn0036330,-2.1283881180810202,2.6868915028213323
FBgn0039132,2.3851181395058103,2.091858829343027
FBgn0038666,2.1311537024972598,0.792664524256726
FBgn0010909,2.13234808798271,3.097696991775364
FBgn0033273,1.64267644102521,1.012471737045035
FBgn0260862,1.8235072977505902,1.0551560539448803
FBgn0036979,-2.34692629349527,0.4967572599672496
FBgn0022338,4.00867160278833,0.9503614103702325
FBgn0024987,1.44073549274014,1.3920487848295857
FBgn0283741,0.5623498651196011,1.837967852024656
FBgn0035270,1.9492629862951498,1.5948153763027049
FBgn0032533,3.10365976919775,1.4239953538311396
FBgn0039862,-1.32697317664424,-0.683289472975976
FBgn0004106,3.7237920665786897,2.343351778479743
FBgn0002989,2.4043003076079303,1.0547063166390518
FBgn0028398,4.40747260366395,0.9373531344955068
FBgn0038909,0.774990439344921,0.1224027868307973
FBgn0053155,3.2899539101183506,1.0312372263173681
FBgn0019952,3.85624464182184,2.134067283361524
FBgn0026176,0.9919852305431409,3.8392236115066227
FBgn0000351,0.0427677802507857,1.0756848708794025
FBgn0023510,2.1351554491810103,1.1989037968800234
FBgn0000166,-4.181799674011089,1.7742820968310398
FBgn0034950,1.36137416638467,1.0909132975472993
FBgn0038662,2.51525314737952,2.2710258433399364
FBgn0000299,5.981581440536879,1.9902438639586548
FBgn0037379,2.3600399670519905,2.6904424920971906
FBgn0034187,-1.7186014838832302,0.5353885032607831
FBgn0039510,-1.9555439050236,-1.0730837680232659
FBgn0029820,2.94400005829336,2.9936907333603626
FBgn0286075,2.96635407950181,1.9317459949438396
FBgn0019925,4.32433799940904,1.178115772612202
FBgn0033166,1.49997931666047,1.5296326533857358
FBgn0050157,1.32221113631921,1.7419639053086915
FBgn0038704,1.32282899727632,2.8975585965674826
FBgn0035730,-1.91353396015414,-0.841671552773199
FBgn0039666,-0.8017797100881909,1.767283866873846
FBgn0001185,1.72116804394882,0.435021408580725
FBgn0262954,4.52620488145729,2.8931903001719155
FBgn0015271,2.90761531290464,0.749352747346192
FBgn0002774,2.18442593973931,2.4057449106804696
FBgn0034963,1.6173072676774902,0.91204613248687
FBgn0026323,3.03073261508893,1.2168876504138955
FBgn0042630,-4.00427536513323,-0.657715215302157
FBgn0000543,3.58505678314435,1.7075651407461425
FBgn0002878,2.7207485019997595,1.0534385823914039
