Pdk1,8.17842357831352,FBgn0020386
Eip74EF,32.3399536486439,FBgn0000567
Mbs,58.2157394621286,FBgn0005536
CR32010,4.02662023798495,FBgn0052010
CR32011,1.90415534364734,FBgn0052011
ctrip,11.3727476019783,FBgn0260794
ImpL2,0.0174650834629299,FBgn0001257
CR44003,0.493698661247644,FBgn0264745
CR31292,Inf,FBgn0051292
bt,0,FBgn0005666
br,0.739002498664361,FBgn0283451
Spf45,2.27794993855181,FBgn0086683
by,9.82491995134169,FBgn0000244
lncRNA:CR46268,10.8893289788503,FBgn0278598
Snap25,0,FBgn0011288
Cda4,0,FBgn0052499
CG43367,1.19896968894288,FBgn0263110
CG43366,0,FBgn0263109
lncRNA:CR46250,2.38912194963547,FBgn0267983
lncRNA:CR46252,Inf,FBgn0267985
CG11665,5.18676080455762,FBgn0033028
JYalpha,0,FBgn0267363
sxc,8.52470254697793,FBgn0261403
CG13741,0.00421439823871869,FBgn0033374
tara,0.0332394589210119,FBgn0040071
Myo81F,0,FBgn0267431
CG33111,16.9721975749934,FBgn0053111
Src64B,39.7896375897801,FBgn0262733
CG46244,1.62228090408989,FBgn0267964
CG17337,1.20557631317069,FBgn0259979
Scp1,0,FBgn0020908
trx,23.7277041735884,FBgn0003862
Hr39,96.8590068276246,FBgn0261239
lncRNA:CR46075,2.84556530827519,FBgn0267744
Mgstl,0.341283846469302,FBgn0025814
lncRNA:CR46110,0.87673029216188,FBgn0267779
CG7536,1.572704828981,FBgn0030890
cta,8.53924054145381,FBgn0000384
Nmdar1,0.361229198395041,FBgn0010399
sgg,2.1477363043336,FBgn0003371
Nek2,1.28826056403556,FBgn0029970
CG33969,2.86604282026219,FBgn0053969
mGluR,2.61849339754748,FBgn0019985
CRAT,0.235793550075806,FBgn0037440
CG3397,8.62775676232997,FBgn0037975
Hex-A,15.0867494134073,FBgn0001186
comm3,0,FBgn0259236
dpr7,0,FBgn0053481
klar,16.6726503866246,FBgn0001316
CG8565,0.454018179769231,FBgn0030697
Pdcd4,14.2929956025683,FBgn0030520
CG2841,10.5891953362788,FBgn0003159
D2hgdh,14.7809258390821,FBgn0023507
NaCP60E,0.0535254350942674,FBgn0085434
lncRNA:CR45431,NA,FBgn0266980
lncRNA:CR46005,5.61198720466917,FBgn0267667
CG42748,6.39235673314272,FBgn0261802
Dbp80,22.5172832255201,FBgn0024804
dbe,1.38284521351859,FBgn0020305
lncRNA:CR44206,1.05197885730372,FBgn0265104
Cadps,3.47730339438471,FBgn0053653
btv,0.0603603415815874,FBgn0023096
IFT46,0.512586513569202,FBgn0032692
Yeti,5.25365192830524,FBgn0267398
lncRNA:CR42719,0.90376727829811,FBgn0261636
ND-AGGG,0.496103226198933,FBgn0058002
asRNA:CR46029,3.13869665307497,FBgn0267693
CG1421,NA,FBgn0032966
CG1428,7.93089304313279,FBgn0032967
lncRNA:CR45039,2.42138912750031,FBgn0266399
ck,37.5341619359348,FBgn0000317
ci,1.19267772498955,FBgn0004859
cn,1.027169020011,FBgn0000337
lncRNA:CR31044,3.67352563914696,FBgn0051044
Hem,1.81504629772941,FBgn0011771
cu,0.492305867366734,FBgn0261808
AOX3,0.441436387417467,FBgn0038349
Golgin245,2.61428724672594,FBgn0034854
sesB,4.64316932897878,FBgn0003360
CG10960,55.3964662286839,FBgn0036316
pho,3.13046416647272,FBgn0002521
Trf2,18.6429047720144,FBgn0261793
CG33941,8.16483003748338,FBgn0262731
CG40045,3.27016975574767,FBgn0058045
Megf8,1.4884794781716,FBgn0031981
nvd,0,FBgn0259697
mura,8.33103666955729,FBgn0037705
CG32708,0.933457376168425,FBgn0052708
CG32706,30.02,FBgn0052706
CG11319,483.056611064597,FBgn0031835
CG30440,98.9449003516999,FBgn0050440
lncRNA:CR45334,1.40513270830663,FBgn0266873
UQCR-11,26.6970474910793,FBgn0260008
lncRNA:CR44885,0,FBgn0266179
RpL21,1.00709286867866,FBgn0032987
asRNA:CR17025,13.3610063804116,FBgn0040554
Scgalpha,0.892723234371987,FBgn0032013
lncRNA:CR43270,Inf,FBgn0262951
BBS8,2.74228294883148,FBgn0031255
NKCC,0.93201843963076,FBgn0051547
lncRNA:CR46227,Inf,FBgn0267947
E(spl)mbeta-HLH,11.5134976061682,FBgn0002733
CG13784,54.9681272869004,FBgn0031897
sls,5.7499853396971,FBgn0086906
CG5245,3.62747998148233,FBgn0038047
lncRNA:CR45961,NA,FBgn0267623
CG8245,Inf,FBgn0033031
Mtor,4.82477185822982,FBgn0013756
Nup107,1.39085488192702,FBgn0027868
CG6999,4.50856801195815,FBgn0030085
CG31145,402.227610951437,FBgn0051145
Csp,5.75539309822221,FBgn0004179
beat-Ib,0,FBgn0028645
blot,174.262615608238,FBgn0027660
lncRNA:CR45018,0.312955187545386,FBgn0266376
l(2)03659,0,FBgn0010549
CG43318,2.36903219485911,FBgn0263023
CG6867,NA,FBgn0030887
d4,11.7036490236763,FBgn0033015
dl,31.8052447643662,FBgn0260632
emc,11.3832622630105,FBgn0000575
CG8475,4.67662687316206,FBgn0031995
CG43317,0,FBgn0263022
wb,260.684178845335,FBgn0261563
mtsh,1.83123735712023,FBgn0262598
brat,3.27954696754159,FBgn0010300
CG44088,Inf,FBgn0264897
Cdk4,0.871416505050951,FBgn0016131
CG43312,NA,FBgn0263004
KP78a,69.0107439447602,FBgn0026064
KP78b,69.0107439447602,FBgn0026063
CG31601,3.83422450961307,FBgn0051601
CG31600,2.9964212274221,FBgn0283728
Gpb5,1.65899386059698,FBgn0063368
stnB,0,FBgn0016975
Oct-TyrR,0,FBgn0004514
SerRS-m,0.165953857449114,FBgn0021750
conu,5.0250933104082,FBgn0039994
CG14439,0,FBgn0029898
CG14438,2.02778014428757,FBgn0029899
lncRNA:CR45127,1.91407707988401,FBgn0266620
lncRNA:CR45125,NA,FBgn0266618
CG46321,529.266105669748,FBgn0284237
Gat,1.30549752935792,FBgn0039915
Trl,0.516795617340354,FBgn0013263
eEF1alpha2,9.10994220319567,FBgn0000557
eEF1alpha1,0.00511860844163714,FBgn0284245
Idgf2,5.15683167087115,FBgn0020415
CG17683,0.818402494188603,FBgn0262115
CG17684,5.78842339941229,FBgn0263780
Tif-IA,4.3041561251302,FBgn0032988
CG40006,27.4069254935392,FBgn0058006
CG10433,0.225286544014579,FBgn0034638
Graf,1.0735625122665,FBgn0030685
AGO1,3.2850892428405,FBgn0262739
AGO3,0.698019988737625,FBgn0250816
lncRNA:CR45805,1.47587847996953,FBgn0267455
Ptp61F,0.0606720689223245,FBgn0267487
lncRNA:CR44017,0.920187666793358,FBgn0264787
CG30403,6.47024836111913,FBgn0050403
asRNA:CR45366,13.8592033928821,FBgn0266906
CG33474,1.82643538243051,FBgn0053474
CG6767,0.433091331000274,FBgn0036030
lncRNA:CR45335,0,FBgn0266874
CR43281,2.86310995800706,FBgn0262970
gus,1.01603425392904,FBgn0026238
CG17168,1.64551408481152,FBgn0039943
CG17169,1.03419681375772,FBgn0040514
CG17162,3.50105062175264,FBgn0039944
MFS17,14.771190379252,FBgn0058263
MFS14,0.012731287357791,FBgn0010651
PCB,0.105548466187214,FBgn0027580
lncRNA:CR45704,NA,FBgn0267268
CG40498,0,FBgn0069969
Pak3,15.0581207932689,FBgn0044826
CG32512,6.37707207166369,FBgn0052512
Cyp6a20,33.2728245297393,FBgn0033980
spi,1.01582513220427,FBgn0005672
Mmp2,66.6673201609173,FBgn0033438
CG14183,1.47344650501031,FBgn0036931
CG14636,1.11264700103848,FBgn0037217
lncRNA:CR44868,1.4290621686747,FBgn0266162
ftz-f1,5.63703806799977,FBgn0001078
CG14459,0,FBgn0037171
CG14457,NA,FBgn0037174
CG14456,NA,FBgn0037176
CG14454,NA,FBgn0037177
CG7370,2.6211912039955,FBgn0037133
ey,2.12559076845196,FBgn0005558
ex,43.7467970580486,FBgn0004583
CG12581,3.09576734739483,FBgn0037213
CG2926,5.35736188184127,FBgn0037344
Tlk,1.92020631349584,FBgn0283657
Zip102B,2.9800814934142,FBgn0039902
CG45002,1.5223990573305,FBgn0266354
pnt,2.23246050260366,FBgn0003118
Cals,3.06255225047868,FBgn0039928
lncRNA:CR45963,0.736924867574052,FBgn0267625
lncRNA:CR45962,2.23804567269069,FBgn0267624
lncRNA:CR45967,NA,FBgn0267629
lncRNA:CR45965,0.964453055629698,FBgn0267627
Dmtn,19.7467088236215,FBgn0037443
CG42684,17.6761222797124,FBgn0261570
CG32450,1.52907346607067,FBgn0052450
mrt,0.723070844995493,FBgn0039507
CG1504,NA,FBgn0031100
CG42355,NA,FBgn0259701
Tsp42Ea,22.0716244910818,FBgn0029508
Tsp42Ee,25.0625588339098,FBgn0029506
Tsp42Ed,0.965930034140354,FBgn0029507
lncRNA:CR45793,0.842825044157577,FBgn0267443
Pka-R2,102.481675173297,FBgn0022382
CG11370,0.343564800999534,FBgn0037181
CG3645,5.87521464448335,FBgn0031238
Appl,0,FBgn0000108
CkIIalpha-i1,2.55770791280177,FBgn0015025
lncRNA:CR44917,0,FBgn0266222
lncRNA:CR44919,2.53183641601378,FBgn0266224
lncRNA:CR45429,NA,FBgn0266978
ND-49,0,FBgn0039909
RpL41,5.99142940917754,FBgn0066084
CG40470,3.17411384821363,FBgn0058470
Hph,1.46682104863282,FBgn0264785
Reph,8.80353563863161,FBgn0021800
CG9170,5.23021787970703,FBgn0030716
Mur2B,22.9832645843693,FBgn0025390
Vha16-5,Inf,FBgn0032294
Hel89B,13.531308593034,FBgn0022787
psq,1.13750981911359,FBgn0263102
lncRNA:CR44749,6.45859549036381,FBgn0265962
CG30424,1.01535581064947,FBgn0050424
lncRNA:CR46015,3.91520823972626,FBgn0267679
srp,0.98581347032967,FBgn0003507
srw,NA,FBgn0261952
CR43361,3.43310541781913,FBgn0263093
Lar,2.67813226295643,FBgn0000464
lola,10.247875000864,FBgn0283521
Tsp42A,NA,FBgn0033042
ApepP,1.89199164598782,FBgn0026150
lncRNA:CR45981,0.382361895780623,FBgn0267643
lgs,1.94623704471368,FBgn0039907
REPTOR,0.834263925544153,FBgn0039209
CycD,2.33584840544629,FBgn0010315
Gfat1,0,FBgn0027341
spri,42.5894818357312,FBgn0085443
Akap200,2.54339298912521,FBgn0027932
CG3625,0.201450918301727,FBgn0031245
Gabat,0,FBgn0036927
Idgf3,15.9225826475331,FBgn0020414
AOX4,0.107333260935997,FBgn0038350
CG10151,0.43587038826079,FBgn0033960
Sh,51.500271582009,FBgn0003380
CG6675,0.584095908272039,FBgn0032973
lncRNA:CR43765,1.37214035087719,FBgn0264265
lncRNA:CR43762,1.13993037025457,FBgn0264262
CG1909,12.0987423743801,FBgn0039911
fw,0.259067661767071,FBgn0001083
Lsm12,3.23798897551157,FBgn0030364
lncRNA:CR44916,NA,FBgn0266221
lncRNA:CR44918,0.125810534367664,FBgn0266223
Mkp3,3.63200885148368,FBgn0036844
Atf6,5.29740881656729,FBgn0033010
Hr3,0,FBgn0000448
CG17075,0.414638805098787,FBgn0031239
mv,6.58127439830326,FBgn0265988
NfI,0,FBgn0042696
mahe,12.0777493416661,FBgn0029979
RhoGAP102A,0,FBgn0259216
pum,2.36260693967346,FBgn0003165
CG18577,0.300147035509654,FBgn0037870
kune,0.928671684809475,FBgn0033032
CAHbeta,2.15298089392539,FBgn0037646
flfl,10.2757460750266,FBgn0024555
CG7335,0.263657314389017,FBgn0036941
ncm,0.950881618181801,FBgn0086707
Glut4EF,55.0400641072035,FBgn0267336
ND-MLRQ,19.1485994411946,FBgn0052230
Ugt50B3,1.07359431173772,FBgn0050438
kay,7.17678470232651,FBgn0001297
pnut,0.365061097870813,FBgn0013726
trbl,1.61443981254384,FBgn0028978
p120ctn,11.695524936106,FBgn0260799
stwl,63.91371607662,FBgn0003459
DIP-beta,0,FBgn0259245
CG10495,0.430270035595084,FBgn0032750
Hr83,2.1005993581068,FBgn0037436
CG18808,0.972132203279199,FBgn0042131
Pngl,1.43861163573591,FBgn0033050
CG34315,0,FBgn0085344
wor,NA,FBgn0001983
olf413,458.689652059738,FBgn0037153
Parp,10.6416828719114,FBgn0010247
l(3)mbn,1.86264664579013,FBgn0002440
Vps24,0.215549710260249,FBgn0037231
N,47.7866709998304,FBgn0004647
CR46272,0.698775116950709,FBgn0283429
Rab11,4.97915628619139,FBgn0015790
Orc3,0,FBgn0005654
kek5,67.0961358182002,FBgn0031016
CG1927,7.66142115724792,FBgn0027547
CG11263,0.403117056401672,FBgn0036330
dpr14,1.15493583831716,FBgn0029974
dpr12,0,FBgn0085414
Nipped-B,22.0461753310357,FBgn0026401
Nipped-A,38.7641024543185,FBgn0053554
ZnT41F,88.6065850514652,FBgn0025693
Mekk1,2.89248591814742,FBgn0024329
CG40439,5.63561125975308,FBgn0058439
CG10064,6.36372912029342,FBgn0035724
lncRNA:CR33987,2.67882098955809,FBgn0053987
Cluap1,0,FBgn0031196
CG14651,0.166034811965575,FBgn0037254
lncRNA:CR44299,2.82824653206669,FBgn0265345
RanBPM,5.64827127146068,FBgn0262114
CG42788,58.8700855654965,FBgn0261859
Tl,59.3610213200305,FBgn0262473
Mct1,0.470928759360656,FBgn0023549
lncRNA:CR45618,Inf,FBgn0267178
eIF4B,4.10499361913143,FBgn0020660
CG41284,19.4671673380214,FBgn0085599
CG4004,0.590994622717221,FBgn0030418
lncRNA:CR43958,2.24837845067689,FBgn0264618
asRNA:CR45466,4.20041080615818,FBgn0267022
CG41099,9.25324798530523,FBgn0039955
CCT2,3.41643391289598,FBgn0030086
CCT3,1.16624670919025,FBgn0015019
mRpL49,0.259003164161497,FBgn0030433
CG7841,2.6229684011009,FBgn0036502
Bacc,0.568492061883277,FBgn0031453
Spn88Ea,18.2580471201381,FBgn0028984
Spn88Eb,1.20696521545795,FBgn0038299
Plc21C,37.7859491133521,FBgn0004611
Marf1,0,FBgn0039972
Pnn,1.73590755294038,FBgn0037737
aralar1,0.0280109191953373,FBgn0028646
Phlpp,6.31833534414195,FBgn0032749
CG33217,40.4651509698387,FBgn0053217
CG31522,4.86288492032729,FBgn0051522
CG31523,1.09175383345544,FBgn0051523
Cyp6v1,1.12559126856895,FBgn0031126
GEFmeso,30.380514677244,FBgn0050115
unc-5,0.00543231276214789,FBgn0034013
lncRNA:CR45668,0.255600103096993,FBgn0267228
Ptpmeg2,8.10964804001095,FBgn0028341
Sdic4,0.209004673762515,FBgn0053499
Sdic3,0.197722768731455,FBgn0052823
Sdic1,1.21662386388716,FBgn0067861
Ekar,6.69709464633062,FBgn0039916
CR33498,1.24743339688502,FBgn0053498
CR33496,0.29883499669192,FBgn0053496
CG1360,3.51960473374297,FBgn0033195
bif,1.22537033069174,FBgn0014133
Fer1HCH,6.65743975872241,FBgn0015222
CG32369,16.5177520404748,FBgn0052369
smid,1.59998344078633,FBgn0016983
CG15373,0,FBgn0030889
unc-13,0,FBgn0025726
MED15,1.86998406183444,FBgn0027592
CG11883,123.692722022359,FBgn0033538
Dlip2,2.11180782957201,FBgn0040466
Ip259,1.47673003235563,FBgn0025366
sd,0,FBgn0003345
CG42458,0.875744765530745,FBgn0259935
Ubr3,4.77922379111602,FBgn0260970
CR45227,0.385385617843687,FBgn0266762
Pld,48.3646609216295,FBgn0286511
BubR1,7.11259442783422,FBgn0263855
Gbs-76A,78.5170849780543,FBgn0036862
mgl,293.216776765189,FBgn0261260
CG4281,4.94344957673922,FBgn0025626
shn,0.0827899657158333,FBgn0003396
Rac2,3.10370567345621,FBgn0014011
ken,5.57096698556101,FBgn0011236
kel,18.7710341594377,FBgn0001301
HERC2,5.37433660135358,FBgn0031107
wapl,1.45489844272031,FBgn0004655
CG17486,1.68047899668762,FBgn0032997
lncRNA:CR46122,NA,FBgn0267797
CG15233,NA,FBgn0033076
CG5704,15.5404573490736,FBgn0026570
asRNA:CR45175,1.49792839760345,FBgn0266685
lncRNA:CR44997,9.75180040999002,FBgn0266348
CG34357,0.471836991935685,FBgn0085386
CG34355,0.234405223403779,FBgn0085384
piwi,0.0535282069454428,FBgn0004872
Asator,0.101025685726882,FBgn0039908
zyd,0,FBgn0265767
obst-A,1.53222242090738,FBgn0031097
lncRNA:CR41443,0,FBgn0084008
Bx,14.5564268105042,FBgn0265598
CG10365,3.13604127882141,FBgn0039109
Cyp6t1,Inf,FBgn0031182
spt4,1.36551865069808,FBgn0028683
CG46385,12.3937216835859,FBgn0286778
alpha-Spec,5.15343857622673,FBgn0250789
B4,16.9396702250204,FBgn0023407
shep,2.66460759687857,FBgn0052423
betaTub97EF,24.0397222192097,FBgn0003890
CG33766,NA,FBgn0053766
CG33767,NA,FBgn0053767
CG41434,0.71202803876864,FBgn0084001
CG33768,NA,FBgn0053768
CG33769,NA,FBgn0053769
SNF4Agamma,1.15021821798562,FBgn0264357
tyn,3.78569181351059,FBgn0284435
jing,474.694352138322,FBgn0086655
asRNA:CR46145,0.788921348929691,FBgn0267820
CG11226,1.14953483492981,FBgn0037195
FER,107.318076008299,FBgn0000723
CG40160,3.05984614770358,FBgn0058160
lncRNA:CR45381,NA,FBgn0266930
CG34386,0,FBgn0085415
aux,0.849393920288738,FBgn0037218
Phf7,0.409509299289615,FBgn0031091
nej,2.23036555102285,FBgn0261617
lncRNA:CR32218,0.440391199151009,FBgn0052218
mael,0.474444383978544,FBgn0016034
armi,3.9890772968118,FBgn0041164
asRNA:CR45139,3.81478634552613,FBgn0266632
Wdfy2,2.52392044409914,FBgn0032246
Mrp4,46.9140835184954,FBgn0263316
CG10324,0.240598663377119,FBgn0038454
CG12253,2.23308625447369,FBgn0026148
Thd1,13.6183038032489,FBgn0026869
CG32819,2.23575883277419,FBgn0052819
CtBP,3.80679223253202,FBgn0020496
wun,18.2688243092835,FBgn0016078
SMSr,1.79342695723773,FBgn0052380
CG31702,4.74000297384278,FBgn0051702
CG31703,NA,FBgn0051703
Vps13,35.6762109394917,FBgn0033194
CG13252,188.768275278138,FBgn0037016
CG44102,0,FBgn0264911
CR41243,0.187638110209223,FBgn0085570
hng3,0.472281319826682,FBgn0035160
CG14314,0.184830759633416,FBgn0038581
CG1316,11.8669909370565,FBgn0035526
CG3919,4.15360310645305,FBgn0036423
CG3918,2.0034339109002,FBgn0029873
Mes2,4.81495539950655,FBgn0037207
CG15044,2.328760185431,FBgn0030928
Ir20a,NA,FBgn0031181
lncRNA:CR44999,42.8072018651236,FBgn0266350
CG42507,2.46535257562846,FBgn0260233
C1GalTA,3.29702470039153,FBgn0032078
Su(Tpl),5.98367461048062,FBgn0014037
nAChRalpha4,0,FBgn0266347
ERp60,7.30669621081809,FBgn0033663
aop,25.5275782925288,FBgn0000097
Kdm2,9.66149772899559,FBgn0037659
CG4829,1.08538079117075,FBgn0030796
Spn42De,2.88954139647499,FBgn0033115
omd,0.195287456154713,FBgn0038168
laza,12.5142650936032,FBgn0037163
CG40813,NA,FBgn0085521
asRNA:CR44375,2.77782532462194,FBgn0265525
fng,871.783170019379,FBgn0011591
CG6966,35.1493183369815,FBgn0038286
bves,0.358943871178799,FBgn0031150
CG11438,0,FBgn0037164
CG11437,NA,FBgn0037165
CG13690,0.472711634558051,FBgn0031252
asRNA:CR46354,9.31393122426659,FBgn0286034
kis,17.7371252337896,FBgn0266557
RpI135,2.26461164487062,FBgn0003278
nudC,1.21826658358622,FBgn0021768
Lk6,11.8910809223992,FBgn0017581
Iml1,3.70143261018547,FBgn0035227
Iyd,1.89320384933411,FBgn0036125
alpha-Cat,12.865543948485,FBgn0010215
CG43845,2.42177093097834,FBgn0264427
CG8509,0.649846189095634,FBgn0030696
CG13739,0,FBgn0033403
mus308,2.36535993543723,FBgn0002905
Mondo,11.4267222956439,FBgn0032940
IntS3,10.5401746928522,FBgn0262117
lncRNA:CR45200,0.733162456698533,FBgn0266727
Mtr4,4.07093459504739,FBgn0001986
CG17760,1.2082293030682,FBgn0033756
Mnt,2.24611326593831,FBgn0023215
GstE5,1.27651452814702,FBgn0063495
GstE6,5.83983226312019,FBgn0063494
GstE7,3.96442973322828,FBgn0063493
GstE8,3.37543315800875,FBgn0063492
Nf-YB,4.0763771351011,FBgn0032816
CG17508,6.6506991632674,FBgn0039970
step,4.25192605656187,FBgn0086779
bol,0.304473671845709,FBgn0011206
CR41501,1.86305990575916,FBgn0085786
RpL38,1.85973984951644,FBgn0040007
asRNA:CR44030,1.84192763481827,FBgn0264822
asRNA:CR44031,0.0967796258496054,FBgn0264823
