HP1a,HP1B,HP1C,A_B,A_C,B_C,A_B_C,log_S2
-0.557024785039707,0.451473813463846,0.455541623445615,1.00901006849226,-0.810509380532614,-0.5620436165048,-0.81781212556483,-0.0708128449989152
-0.0999378217955983,-0.158366323539284,0.015826785420293,0.00677544124004824,-0.00107300171954289,0.0107366930783971,-0.067796567088544,1.53977079687925
0.581765205039532,-0.537403413276201,0.0821676866574607,0.141238571756586,-0.152897589832073,-0.0889504976987063,-0.923746227208077,1.09950193255791
0.0510883950857357,-0.0299650542712387,-0.0234448724348438,-0.00153086653137455,-0.458907984787915,0.00333588994334463,0.0652964325410181,1.64772944581778
-0.398689047103634,-0.386866377387599,0.970346138671421,0.267135399045021,-0.650165347778932,0.259213802965785,-0.67003445664155,1.79175113382055
11.5534044790005,1.55766495381911,3.17256659113113,4.94179579266233,3.64165862153939,17.9963332542359,5.67248400854513,1.48232168265918
0.0707030375588675,0.268508532625702,0.869482084455412,0.0614750244740134,0.19906791005455,0.228949984839807,0.30881433605832,1.6559231187263
1.07040612613843,0.486753963644462,9.46967918914311,2.19907017936537,2.096069476549,4.30621963682668,4.60940387975689,1.44548229573735
0.0515919144074615,0.0259187684531696,0.00904293369010622,1.99052337307918,0.694484033988134,0.0180001708713616,0.348895191777538,0.903652400460638
-0.734091213176199,-0.63943458938199,0.245186143684169,-0.333999562020802,-0.15678050110884,0.213570872794536,0.469403313466249,1.3971206127854
-0.062205664969525,-0.0843489441741807,-0.0780263187294672,0.925042032160388,0.737480066627392,-0.0575428547352977,0.682200059510782,0.960223420873968
0.375143198115208,1.31609247794453,1.75312942582334,1.33207160986238,0.281623897197213,0.49372314119148,0.370643092710676,1.3076124474617
-0.635162957093391,-0.55160945389404,-0.205248349850024,0.323142821157697,0.37208997851848,-0.585818134327644,0.350361891896009,0.22518453340176
0.0750314599696512,0.121225308925205,0.527526087146839,0.142232700520014,0.618942204683885,0.852302659529034,0.0880338212380003,0.957871673712186
1.86583167061003,6.71596676214361,3.59944944012438,1.78331057828978,3.76601072404579,3.32735735550696,2.01840861818714,1.96721273344543
0.00171913245495434,0.00346057949414762,0.496775889084951,-0.0797791779450569,-0.0396323720541222,-0.0215486358625841,-0.043376976089311,1.11666291547263
-0.661621562830596,0.0575404451050252,-0.240479607374899,-0.239273698643901,0.158308638441035,-0.0869688177314711,0.363470027104411,0.160334237729167
2.28170521170782,5.93352026110323,13.5385441035332,6.29451180756632,2.15084894864431,4.90760325571801,2.75868757071163,1.36268697916951
0.580981530363054,4.9233876735338,2.29044945547841,1.24883668500024,2.14952906372058,0.545236517668276,0.253653940702963,1.92823344671618
0.0112434883876659,-0.0337001251210499,-0.208151271510829,-0.333633431546014,0.0694462229948239,-0.0023403464041099,0.00701472389402056,0.275975046996448
-0.347754207587588,0.0132510894443893,-0.038104756621965,0.0250384165938402,-0.657094253146525,0.228507291313328,-0.00870721472183881,1.86339966693377
0.119988550866443,-0.108758592475014,-0.547640232087492,0.496385533406611,-0.906408083851858,-0.0657105578443409,0.0595605808245257,0.253509919919986
-0.914354694955434,0.230537259289932,1.04190390862414,-0.9526697305429,0.221265375224824,-0.241990746529288,-0.252131104659738,0.284350861437017
0.0564254187836403,0.0151016990810143,0.267639999960316,0.0198374086890015,0.351568656762066,0.0940938352818477,0.00530928406073713,1.05155069406571
-0.106356460144031,0.0275143573047701,-0.258699445877659,-0.0313727597271837,0.00811611555707537,0.294977471840431,-0.0763105085115123,1.80408994585278
-0.689540181033123,0.00432788527252945,-0.0111201926297975,-0.00298425079431055,0.268363228377357,-0.389191573978001,0.00766781963907376,0.0247580425360413
-0.0526650637714608,-0.0645213952095777,-0.0147985417081102,0.00339802339333604,-0.229618800308803,0.0120928887613894,0.280993521100215,0.412588464855803
-0.287398859394171,-0.14941387159727,-0.616560613031731,0.197632076909624,0.466132369339946,-0.320539575075732,0.0921227082674574,0.584799704275681
-0.162839435943368,-0.0213554666294698,-0.0246819175789999,-0.140893110477326,0.151572114187276,0.0229429546384345,0.00347751214025029,0.547045039874837
0.013692097462791,-0.00820463840484017,-0.200219323043247,-0.599224364794125,-0.00274142248504217,0.334130811106181,0.00457495163098724,0.510879850817938
-0.522656541232481,0.370789988785593,-0.709433364999566,0.103238872466196,-0.145523001256446,0.278429503461847,-0.197527179556096,-0.455346673078878
0.48073432718274,0.443880581339356,0.213388632619658,0.928306767814882,0.478161526694667,0.446268929444671,0.229868659820232,1.58650838754482
0.177015591942863,-0.594746806737082,0.392092288923415,-0.297631849280556,0.451464098997975,-0.26850683123548,-0.659259174630164,-0.121164086534912
3.40562693569495,8.9013727142186,5.02169419648806,1.7725835875159,2.61372513263911,1.92127861257453,4.63304627239391,0.851928617400843
1.12695205390923,-0.295302831392866,-0.332792132363403,-0.106469939347336,0.031440874547495,0.0278990347800788,-0.0944760151756296,-1.21541123339307
0.0989859421127635,0.551360354462462,0.632125280797502,0.0625715164530359,0.348528818885194,0.113485701223547,0.179530394798276,1.47169507275844
0.191177199421578,0.0741016447723239,0.161280765541447,1.18536887383789,0.0878377832133052,0.459457422114486,0.54462652702831,0.779665008672473
0.229219927821345,0.312639747161974,0.306002130713503,0.733175899424551,1.02169140598137,0.224353387411702,0.749079515514726,1.39452486553806
0.553673778367527,-0.257250219655209,0.0490562214458555,-0.190694575544407,-0.105582586155864,0.0271611434803609,-0.142432701102376,0.062607375391433
0.357015564162014,0.0739503737060719,0.207134873460343,0.52996942763238,0.139537056008009,0.390843061241686,0.189207334194794,6.42708273977769e-05
-0.295749778923706,0.486047006155386,-0.203040629139763,-0.608479787300976,0.686528422366603,-0.417738668417705,0.333685084331868,0.651527637337184
0.441820952038798,0.846554358106274,0.521904999729896,0.441210787355323,0.37350891487915,0.715664565529078,0.845385247475431,1.87795748386169
-0.0131673593375003,-0.185819482320838,0.0708610269119436,-0.0332158245117219,-0.0736622357443904,0.396418259400833,0.178753186139929,1.1883760303992
0.108240336086132,0.0237585668422669,0.463122885504825,0.219498273022369,0.473952551023485,0.0501285767762216,0.0513007834116618,0.609717015195267
0.132042495935545,-0.00218199815757161,-0.516660807438461,0.000557651129531115,-0.00107933700699281,-0.255569019431133,0.00422327013420988,1.26676304112621
0.155776844940341,0.0892983410286714,0.0507615556461177,-0.0265730012924993,-0.170583768740959,-0.297575531486833,-0.523486740196695,-0.064693805654562
-0.477185801675687,-0.154900920556427,-0.277355440820698,0.236977380115525,0.55849245321481,-0.854417636136168,0.132350078377138,1.52668806576657
0.719104721251615,0.612687092010732,0.40652134115932,0.44058618051484,0.292331415717205,0.477130038365627,0.663505640089768,1.03541778991855
-0.242740751221826,-0.454260587051836,-0.465780911964453,0.521147915224898,0.211585910506512,0.40599972546221,-0.871653850626654,-0.966586297742415
0.0701893399499328,0.0136583435964731,0.106252553116728,0.128546027326686,0.546024964050847,0.00745779657125833,0.0580165464958723,1.25919354270479
0.00766001449577268,1.07762041359522,-0.128429914809893,-0.0642730940162867,0.00825458798907995,-0.0692619981568755,-0.119179177741648,1.38322233774099
-0.010650712731878,-0.023840370014003,0.0429608999749074,0.446751150490624,-0.55493181073785,-0.24791642489098,0.0191928314899025,-0.325778376314955
0.243451209657965,-0.697291521819396,-0.447062565244099,-0.169756464471175,-0.544557358599325,0.379715229295674,0.311732936467541,-0.314485765921449
-1.27021305416401,0.315437811385675,-0.248334569032815,1.62811607528796,-1.28176613360308,-0.404317503892034,0.318306840389178,-1.20597402907757
-0.0168003302206691,-0.0252085912723281,0.00500460807812658,-0.19852787583653,0.0846245402560128,0.0591389691806449,-0.297887482709686,0.344307469899611
1.51250284246892,1.1792453526805,1.46342004516066,1.28260233464639,1.7257312872752,1.14097721922837,1.34549208328939,-1.68060986011706
1.05108832672694,0.99669585059591,1.04761537385854,0.631351699082408,0.665806324535194,0.663606400964741,0.633444694993897,1.21062937196322
-0.393126664292825,-0.450670641850723,1.23031754663099,-0.554467998420396,0.177170646125481,0.217976154676129,-0.483670633127973,-0.172568236983254
-0.228877194957654,-0.126663316620676,-1.1910072540749,0.785013538395182,0.150856928920411,0.192171117492841,-0.659117344339712,-0.225849784719694
-0.538259691263067,0.187193584391967,-0.17471120612082,0.324585342273814,-0.347775594997098,-0.933318343619031,0.502367643486537,-1.55115846709882
1.71648675474784,4.16232737028223,2.58545275578396,2.76337665967038,7.14457980001384,4.43789541032946,1.60990269923541,-0.590040093185121
2.00868714093872,1.40731685237203,2.57585180566709,1.80468106826935,3.62503965532821,2.53975808053221,1.42731690987221,0.137796758461447
-0.683987092305567,-0.318445787406271,0.099202341493355,0.465572802452838,0.213075894834737,-0.145035399950263,-0.3115203448014,-1.2353532010169
-0.180258785815303,0.198906371008852,0.366757437689491,0.542337661267151,-0.0661112504066394,-0.121900533796921,-0.332373719712061,0.483363067549061
0.302628713883469,-0.929033518070305,-0.281152218728251,0.200649249786044,-0.215976330114346,0.0607222244044334,-0.0653606390117759,-0.767528661561817
-0.275977917993121,-0.04536946574057,-0.0173829921221341,0.0125209706955428,0.0629868949245691,-0.720300084563669,0.198786917668151,-0.393139992330875
2.22395712809591,1.06055981046761,1.73908060215092,1.84439899380508,3.86764070148686,3.64679168804404,2.09696530657271,0.89776816597924
0.489511719230607,-0.693119396453828,0.342629908214385,0.167721355429849,-0.116250924647955,-0.339290067390194,-0.237483435188585,1.3089624481995
0.824134104422294,1.4813997405056,1.12179224759199,0.9245072493171,0.624076826827014,0.556321215596417,1.66182274448398,1.01338211205595
0.810657852538291,0.220913533496342,0.185701780009843,0.179085290660791,0.681445830016611,0.840608436571486,0.150540606195317,1.11077777968194
0.890819487785948,0.388684305380203,0.390530239776442,0.34954415203188,0.89505015599298,0.347891948162574,0.99527326130418,0.501353821207773
0.138920647176244,0.0949320781300717,0.27271830178155,0.177317344253406,0.0483576850012032,0.509392461997363,0.348095736552779,1.52454338074058
-0.629336017095479,0.0707574051261617,-0.0846466415015113,0.05327118022307,-0.835915092093741,-0.0445301835221098,0.526071474688275,-1.20019094104943
-0.798885438661434,-0.133276045297221,-0.346073917348748,0.166827480947119,0.0722689850869353,-0.057734639852793,0.433195925974829,1.3251264095547
-0.899242066641377,0.461528552133768,-0.513241727956026,0.392361940550074,1.17628267279626,-0.603717351550684,-0.764477865259802,-1.1507111398798
0.590635191665903,0.366588039840501,0.216519797173622,0.268980246873604,0.455408432597689,0.0986049414572087,0.166947284632822,1.95319658697843
0.76591878723957,-0.677609582858618,-0.403285882666309,0.356787668978815,-0.308884234162619,0.273270378726287,-0.88470160824854,0.440485359632163
-0.0418040937739697,0.204132810422533,0.417698714129588,-0.0174615162147399,-0.0855399785002539,-0.204788704409839,0.085266012425151,0.664509504938096
0.314500815993759,-0.664424664090983,-1.03704804735044,-0.303265424198308,0.490879515381425,-0.473343078592718,0.640688409556842,1.51602604519885
-0.256847766250772,0.617412228655807,-0.416006930750247,0.265615348921971,0.163994164543104,-0.394210173968373,-0.638487797409883,-1.03267203467922
1.07339931059937,0.872107601432159,0.860251931926907,1.23081063487653,1.05880722648872,0.923393830672115,0.750232248980156,1.56957537961339
1.05284420960156,0.252670938826425,0.0788324365827505,0.328483658510278,0.0829982743849308,0.266023134877991,0.31199645257544,1.53486133197299
-0.497984144245531,0.164878174317723,-0.312752112092819,-0.331091212888958,-0.527184846856573,0.262529694821082,0.628036285305134,0.00613409732434803
-1.11111169551819,-1.04705332848636,-0.0680543069487519,0.942347499994629,0.0802420936879167,-0.0722178463349664,0.0756159363811431,0.395545778698082
-0.186797149434224,0.00109631471351019,-0.00943818057816396,0.0216978751010865,0.0505263629918902,-0.116157420853613,-0.00586901201025144,0.395960269838297
-0.0547602963282603,-0.103483250635256,-0.30883832605929,-0.0183486730487924,0.0594119042248336,0.177310559304571,0.335072566788197,1.78145949062688
0.686031401806302,0.0719737253738241,-0.0832554924979757,-0.406863825853313,0.0493762357114264,-0.593068808194569,-0.121358136491662,1.55005873099806
1.52860494734199,1.38184067944522,0.753901798513291,0.493195969190217,0.545577945220116,2.11228849903837,0.356912324645288,1.52003824112223
0.366352048467176,-0.0584660156703774,-0.159589705899012,1.37373197552858,0.503269523279755,-0.0425599874734525,-0.116172374773184,-1.26567831741956
0.172891528890092,0.135249516920794,-0.847051160748571,0.91718570237257,-1.08279847177356,-0.15967101302508,-0.146447970229947,-1.58576976395584
1.21635327632935,1.21316884737724,2.89287051609293,2.38455720516319,2.900463969095,2.39081639407864,1.00262488519961,0.590422936397921
0.28745860852494,0.205512867814263,-0.09934345372367,0.71493029507388,-0.138955440003286,-0.028557130973468,-0.0399439374303153,-0.522670333943744
2.91580041819485,7.19671139793867,3.69283589255282,9.11457244906534,2.46817695512717,1.26649131041659,3.12592466623902,2.69394459657444
1.40240732220414,3.80945334267908,2.99223765082606,8.12801640475907,4.19633599129338,2.71636726531905,11.3987897210295,1.32590108257542
-0.000380998717672706,0.278391642331382,-0.0186904334460723,-0.00136857096169283,0.0203846913862113,0.00567492771342574,-0.0671371930908194,1.25470849717485
0.119327245147518,-0.0654647687741708,-0.0772265749043839,1.17966619833008,0.140766317640374,-0.548615437264475,-0.647183087222979,1.21758168895334
0.384140265504829,0.816316606163045,0.934290580515174,2.43215998012431,5.16845735505354,1.98541258062066,2.12504826873657,3.24493839433631
1.2252712109214,-0.932487879907993,-1.14255055378439,-0.156456721491358,0.145893996520832,0.119070778143168,-0.127691502172571,-0.108633450481602
4.52696903583216,2.50598972331147,0.756810649837405,1.89655971098521,2.38693725782064,5.9816402382878,1.80645953721235,1.09986378523015
-0.588056054184845,0.454708573915536,0.216004925566229,-0.127023004212968,-0.279350360867756,-0.773240188039296,0.164273670947005,-0.1498344192017
0.323619339031166,0.44775840679538,-0.70933408183957,-0.456229789765493,0.28798943830277,-0.204280723797988,-0.631237689346851,-0.586634845147682
0.119166017601532,1.40568750803066,1.92762352617937,0.322896568322789,0.229707219049817,2.70963631093634,0.167510182324235,0.97730155176011
0.0151919611452649,-0.385041869138546,-0.0056634735609662,-0.0552694254901182,0.143541339059496,0.00218067444573116,-0.039455348529379,0.28030075883557
0.102943890714771,0.0169465139367111,0.312929363013315,0.0161202742889758,0.328968460241269,0.00530306181151129,0.0515140993281921,1.06668968565956
-0.547666439631225,-0.234456249084406,-0.564883470857562,0.30936771929109,0.132440459747044,-0.0725331950527863,0.128403819185348,-1.10013847673174
-0.81486239300601,0.00722609338239342,-0.00886786952547474,-0.392112594971713,-0.0184286183995562,0.0226156202049936,0.319517807466446,-1.83730120401289
0.0643152619371494,-0.857473778915893,-0.850559368798005,-0.0551486506952129,0.729332356155542,0.046907201525382,-0.0547039485973401,-1.27617094600443
-0.151938642748175,-0.342739448288633,2.18250025719827,-0.0696167811422037,4.92323032845388,2.2557753714879,-0.157039820342847,1.24863132483524
0.303894147408268,-0.474124362138111,0.0427196964232408,-0.0901023019162991,-0.640958726604614,-0.0273815622203761,0.0577518567004155,-0.791146984582685
0.143262537935719,-0.575857203834955,-0.692226068928636,0.119178933318195,-0.0824987645099622,-0.206959177595619,0.398623368474907,0.938070413325193
0.510792457705392,0.0311406396512058,0.266767505402604,0.0304567496316379,0.0596264670164813,0.522262029085141,0.0159064038619574,0.559009143442914
2.15887440262991,0.814317062164673,2.65114720412592,1.59306744039182,5.18650104094803,1.95632329765635,4.22345629057882,0.767082066869487
0.284004962031266,0.199384090366529,0.710826750613899,1.01250969396703,0.399541747389202,0.280496042382103,1.42441135352965,0.639841847744548
-0.929783614869988,0.482248774455962,0.256575319410078,-0.49468146028292,-0.518667748864767,-0.238559527967524,0.459946716351017,-0.338992309098969
0.235860850395255,-0.251041391882716,-0.140957299632385,-1.06436227742765,0.150029632456777,-0.59762906559596,0.636093833314675,-1.13564913907981
-0.0143006161715962,0.0841712724567014,0.0805529479148367,-0.0136858664007157,-0.169899013692024,0.95701235782403,-0.162595455685381,-1.44675027553823
0.607145744411002,1.0571113037479,1.16546606061936,0.707607758960498,0.641820629439303,1.23202734681526,0.748020160616861,1.55194563115881
0.411220642350511,0.140445747695986,0.0165635911282949,0.0402790848086284,0.0137566688046657,0.00565702618245785,0.341533797751998,-1.09498304106712
4.1542225323919,0.681332149070318,1.42788357684015,0.343718605757504,0.720339048854838,1.98223819618017,2.09572317817163,-1.60270974739217
-0.0708447673974227,0.349594808858544,0.0193694115678609,0.0554053180340508,-0.20264822475121,-0.00392517686870256,-0.0112277893413766,1.26589242161773
0.234238691905682,-0.370615268931932,0.715321623304737,-0.206962950411474,0.327459263461819,-1.13179045544132,-0.632026555680584,-1.20434848165391
0.278722609046124,0.0874852265728375,0.1857199200865,0.66632527846267,0.131295073743385,0.471060005475399,0.313879189321022,1.8057919791405
0.569787039888456,0.719352793325728,0.581368309949399,1.56213997835371,1.26249413020442,1.23734434955414,0.460491891439737,2.07695316869164
0.010824625483192,0.00977275488645426,2.56677137031547,0.0164781531921673,1.52228390882935,1.68613184139175,0.00641979779840777,1.465359998331
-0.0527348797908802,0.0238371165798359,0.353121084369757,0.0675040875069237,-0.452018031981144,-0.149339368633284,-0.159617097607865,1.79835732168667
-0.443855165069482,0.360339894974369,0.222630552261492,0.0802226698199918,-0.180740647250176,-0.0988157205235345,-0.811841166516471,0.871137123672476
-0.168095086206819,-0.0719041652434765,-0.0338148979809015,0.427758876633715,-0.0790513063037073,0.470277317960651,0.201165297237164,1.21081050835718
0.189635427569547,0.319753051287365,0.441759658843918,0.137261303479435,0.0837732817878435,0.723816774316053,0.0606365065975467,-0.708984046137536
0.142907859770034,-0.0362197616539253,-0.0355236535618362,-0.253448352751275,0.140161311668488,0.0200301530731042,-0.00507660930173416,1.84173110877696
-0.380000657331059,-0.300878728500492,-0.376504109733868,0.112239721254555,-0.298110215407454,1.0092868776377,0.113282077811936,1.70035843260189
9.92476137867206e-05,0.0130458638683777,0.00835472136919064,1.09820834458461,0.00917522472432451,0.0118792248599351,0.000108994557640687,0.0686514578704554
0.0219518196856048,0.25909261381417,0.0847257641290749,0.33815654977536,0.0649161452001672,0.0876138643596794,0.250551894338166,0.99266649480817
-0.0115463139050778,-0.115626486981358,-0.0496280267200305,-0.496982364469625,0.0232328443231581,0.232657122762803,0.0998587279309057,0.775420853286072
0.193166309064118,0.430689395880742,0.103125601739296,0.2394430945494,0.107391403752614,0.448504910758486,0.0462523388049983,1.89545377986161
-0.748552108139405,0.206140380077279,0.173767515916905,-0.154306816079505,-0.232138169176786,-0.88800726226238,0.664719708209606,-1.2311510914445
0.661279842581614,0.766776547590453,-0.591118237775373,0.507053874685888,-0.857787566484407,-0.567237626933274,-0.89390028201626,-0.256841575774777
1.88585930409816,2.50138556260828,1.48327232785659,1.1182773906646,1.68639670250096,1.32639033949803,2.23682029475861,-0.133420521355358
-1.49218336012942,1.45721831031116,-1.02399437995724,-0.523999286763234,-0.763581355261376,0.536572324747156,0.781903016427784,0.0370378496707649
1.00993958820292,0.983140444194057,1.70933296961987,1.75592718785437,1.73864576492031,1.78603901225304,1.02725871381564,1.23649878038594
-0.0358010094776045,-0.00616267150333127,-0.056476452759156,-0.00972167631881462,0.172136808242415,0.271547547420306,1.57751006419205,3.52773869730885
0.107584295595133,-0.0737404957182779,-0.930751579200768,0.079226828475111,-0.100134253022372,1.35792758167684,-1.263893241086,1.18495398605747
-0.659337671146249,-0.98820764703464,-0.621098544596034,0.942003728554238,0.691677228926402,0.651562528604734,-1.04904855159259,0.246475191290817
1.43866556759341,2.64242795311892,3.49271679142883,1.32178316813002,2.42774753918065,0.918756379455919,3.80157011099852,0.804637647659268
-0.118678770327037,0.0106817047584718,-0.099916669001442,-0.131747824571252,0.0118579874122647,-0.0900051856708389,1.11012124753401,1.92886753533069
1.81924260435512,-0.284081888919077,0.259989439141349,-0.516813875447265,0.472983864368336,-1.66495606660468,-0.915191884039496,0.991535370804223
1.10575302260928,0.546401647436281,0.323405221496929,0.357606301197852,0.604185273211355,0.654475151888253,0.591881856532366,1.58468158353493
-1.24861919006584,0.543103881004168,-0.434963586436253,-0.58080800007803,1.16756299487943,-0.935083333788795,0.465160238364912,0.918705883828005
0.524098063879951,0.677895675232741,1.23342374091843,1.29345197388102,0.836132619697992,0.646434994558915,1.59537437232265,2.47209407527932
0.356343029882113,0.157135315970851,-0.26937373050442,-0.207867613852633,-0.583335708632778,0.0559940745945362,-0.0959894512985929,1.41070946971877
0.405745999847384,0.000527111779279428,-0.0622379027331699,-0.0084693049754471,-0.0208734158282096,0.00129911762402512,-0.0252527800728742,1.26715165649151
-0.509405667823847,-0.0911347620771986,-0.139536261308658,0.273919726697878,0.178904099097525,0.653126013428193,-0.332706093043516,0.640874186514608
-0.350887242173343,0.173115032241499,0.582216708146584,-0.146695678240835,-0.493363711855838,0.29733779504987,-1.18009633492604,-1.29734978679563
