HP1a,HP1B,HP1C,A_B,A_C,B_C,A_B_C,log_TPM
0.00409816907029054,0.0009168786701375,0.087642361,0.019608125,0.00171850236978313,8.03574114013907e-05,0.04676014,-1.95847779208371
0.0298501835,0.00451775154277176,8.31346925735041e-06,0.0018401785,0.000278506470734105,5.49296658977548e-05,0.15134753,3.86633958831853
0.17797045,0.000325516928091875,0.012033575,0.027050725,5.79323941751286e-05,0.00214162075785875,0.00481422970107625,2.2019016597514
0.12402089,0.00368765837925652,0.0105825779027056,0.085328995,0.0432169437745811,0.0297341712291898,0.348465035,3.27481615603546
0.00110219947291741,0.10483962,0.0105131959932458,-0.019199536467669,-0.00601859186024877,-0.18313245,-0.0574076085,2.08931182055199
0.023358845,0.00177692252239925,0.000119851327367253,0.0015755265318129,0.005130875579133,0.06744882,0.07607065,0.734950853076645
-0.0234699054957276,-0.0148612996927853,-0.21916635,0.107087176,-0.00159145461579005,0.0678083095,0.00726140037368897,2.43543925322347
0.0269063706604038,0.03036732,0.525458237,0.0141381740912843,0.46557200606719,0.0159567584296148,0.886030465,5.07447296344458
0.114315155,0.0014819631825847,0.0159912749628811,0.0105939552233764,0.092673235,0.0129638382818507,0.13988762,0.536636927461239
0.00643272272427645,0.0109232553193468,-0.10189121,-0.000689620554273875,-0.063133245,-0.10720508,0.0067682045808846,1.85603313758689
-0.0159759479594574,-0.0038428579541735,-0.031296175,0.000499986063130072,0.00407187866839725,-0.13010787,0.12279002,3.53235044622197
0.0697037015,0.0004945794262518,0.00465827,0.00740060509491651,0.10617234,3.44740166954967e-05,0.000324698661586405,1.9834472341635
0.00143100799659437,-0.020766083721854,-0.0689108267,-0.0117540549340419,0.17056906,-0.1217459,0.00838961061633553,4.70999288254715
0.42796285,0.0180927153641053,0.166432065,0.0465235471990406,0.0077430100314613,0.1087093125,0.0712267408687852,2.84446355770953
0.16876745,0.1627146695,0.0274609398491078,0.0461970339028178,0.0445401948265337,0.00751693510337729,0.273731895,3.21220896063374
0.144835555,0.0065072790645225,0.000942485374849997,0.0159121953100756,0.05923038,0.109863875,0.0085786649601609,4.22147001755178
0.0332036,-0.101082475,-0.001443716102556,0.00439513778155725,-0.00335630206691,-0.04348071,0.000145934396843714,1.31326691471641
-0.1469689925,-0.29227213,0.0300977659982541,-0.10297857,-0.00442343834526416,0.0151346566819907,0.042954940481929,-1.45340151169663
0.0121966575372216,-0.1751230115,0.00601077295833165,-0.086304355,0.0151138785531651,-0.06964623,-0.0010526246619058,-1.15994315981991
-0.161666345,-0.000636748992560736,0.0237398426982946,0.00433620743060447,-0.026821955,-0.14684468,0.0039386613989494,-2.14151270923926
-0.079839465,0.0128669836467065,0.00945911195179493,0.00867084892990343,-0.118476645,-0.0010272930905168,-0.108603545,-1.4980016416144
0.00188674744487953,-0.00056482921450221,-0.017592662,-3.31929100771293e-05,-0.00103385524825937,0.058766277,0.032105955,3.72428461605092
0.0101685351190392,0.007828993023093,0.00168337861817967,0.215018536,0.0355958455940208,0.047291435,0.1655478,3.08737301491049
0.00332321115798606,0.4711956,0.01136652,0.137762699182682,0.00156588247551394,0.2923683905,0.005355854211312,4.29964271062627
0.003448685,0.00364766541385969,0.020166115,0.000623801312141515,0.180880919,6.9546578308775e-05,1.25796489977967e-05,1.12524996773921
-0.02402721,0.000444894167233227,-0.018516264153567,0.0028785666790845,-0.0037135028559726,-0.11980445,0.15455406,-1.83779346013496
0.106966612678737,0.074548760162264,0.69693485,0.245895724830568,0.211291306577912,0.30317225,0.35282455,1.83584992450628
0.028510595549258,-0.042045445,0.090681816,-0.00381275730712812,-0.0132191957545664,-0.00119874067708357,0.314402565,-2.09133276284262
-7.357580337744e-05,-0.0036709633919595,0.000549801710055,0.165624875,-0.022164324,-1.21859832374131e-05,0.00331956,-1.41176397549798
0.000947688579761625,0.00387189560753233,-3.99782901216731e-05,-0.0917835965,-0.04218505,-0.01032525,0.0004355711875125,1.64077198261482
-0.1562488975,0.0170106870029956,-0.00165021171328121,-0.097010292,-0.108869165,0.0151577511711531,0.0105614294864462,0.486139923651728
0.00336892423197656,0.000831953784776,0.0101660546794531,-0.000168799611750762,-0.01660424,-0.202895419,-0.0501049,0.897140327834138
0.1333884517482,0.53024219,0.25156137,0.12452695,0.0313261701439215,0.0660294426820205,0.0166104570614256,3.28469676710221
0.000383640587635375,0.00131457416278825,-0.010823575,-4.6594956315484e-05,0.00430495065775255,-0.035444905,-0.12145471,-0.604976059666662
-0.00527919459922292,0.0129914517068509,-0.00437688048989252,-0.042173276,0.12517867,-0.000547892078473694,0.10378327,2.98987882550407
0.00643500718141859,0.00372995980201649,0.184004195045685,0.0117498288995936,0.0202710585,0.31744801,0.579635686,5.6396944159563
0.0564536479355625,0.41179802,-0.00388237212856713,-0.0283197492794794,-0.06877097,0.137090625,-0.00942785525915625,2.75626471813714
0.0110097298944158,-0.0040895060845725,0.04571505,-0.000984891351813308,0.240833815,-0.08945645,-0.0215441381298568,1.55100797825522
-0.000782173738110352,0.00700576539850069,-0.000484452261624375,0.065872125,0.1063540215,-0.007354435,-5.15234462485224e-05,3.07183926954181
-0.000447888380099399,-0.165717253,-0.09491427,0.0157289320949003,0.00471887293764572,-0.0284754475,0.00270272631238583,-2.09079778035843
-0.004826065,-1.47729749075789e-05,0.02778641,-0.00013409902077665,0.00306108079928034,-0.00053166187742781,0.110164674,3.70310604949315
0.14631463,-0.00242418664656893,-0.030444105,0.0796274565,-0.00445441795875615,0.0116506618356386,-0.000354693972243674,2.51498950562798
-0.0273269105,0.0226783116,1.062020764837e-05,-0.000619728191384312,0.00046829798600924,-0.000388635504491808,-0.01713688,-4.0473894139984
0.00242423828775576,-0.000149628050143656,-0.061721676,-0.00915305741938627,-0.00100898460572508,0.148295672,0.01634733,-0.550282231406856
0.151878955,0.0335269239194953,0.107146045,0.22074766,0.00359227729898982,0.016273229346983,0.0236522387120047,4.60754838083961
0.152733448,0.00745539795803914,0.00063576712586532,0.00198927832081048,0.048813132,9.71029052584603e-05,0.01302451,3.14668963874634
-0.01855907,0.009889099,-0.000362174895646801,-0.0366236495,6.72162924055167e-06,0.000679700874725965,-0.00018353248057793,1.83946865252273
0.00817644953089437,-0.064658135,-0.0141380397276544,0.111801495,-0.00722887615691183,-0.126456625,0.00091413928134604,3.72358003897756
0.100854447572466,0.35244165,0.2861592765,-0.01774509,-0.00507792211582738,-0.00178967124907369,-0.0062541087989985,3.40959038665126
0.22909323,-0.0277532633823231,-0.0206745668128861,0.17066113,-0.00473640329001488,0.0390973095071499,-0.12114397,3.3071243891426
0.17278115,-0.1958088735,-0.0338320823435345,0.00543723819531447,0.03146893162428,-0.0277680888415635,-0.16071249,0.354589270433083
0.0132443414827674,0.005624058,-0.152521225,-0.00085778821563105,-0.086836055,7.44869446708897e-05,-0.00048837100981119,-1.64341877759984
0.0421082724388125,0.0290788154543438,0.27524375,0.15298539,0.00444863392302081,0.0161625247549519,0.105647505,-0.395552401725164
0.001993517,0.00013245658568739,1.90869681685187e-06,2.87265410964185e-05,0.000957451989048435,0.06644367,0.0144099805,2.45705244410423
-6.34891092633777e-07,1.61521332139425e-05,0.0039704415,-0.03930695,0.004068095,-0.000156065945518425,-0.00015990440676025,3.39178586528906
0.012956,0.0006223660764,0.001751638244,8.41432711632036e-05,0.135199,0.0480369,0.0064945408431,0.521783367800136
0.202789756669895,0.0981400298811498,0.363974508,0.7520917,0.26963435,0.273742206478384,0.0738103019113648,-4.80829667221523
-0.00245376105277545,0.12492639,-0.019641655,-9.9661812920745e-05,-0.000797764290801528,0.0050740028231198,0.0406159405,4.42852326594445
0.00059286163212881,0.03803162,8.249533252897e-05,0.1391477,0.00216912486317885,0.005292012450274,0.0155886505,3.73571729707728
0.0201097215,0.172154349752074,0.0057698249855598,0.2869172,0.600014045,0.0034619760285278,0.0120661153410385,3.90354373783066
0.0320918072047347,0.1536248345,0.00493009857063327,0.20004364,0.0246451152890103,0.1604240315,0.0307316710877776,-2.56617961391677
0.0200242203540124,0.6555715,0.226783813087214,0.0578846787833225,0.0305446779703089,0.088296515,0.345932996,2.01804501264466
0.0380000817100812,0.0559972441662576,0.480849595,0.340722358274456,0.70858406,0.0269262521784611,0.07902696,6.61434283728109
0.241934135,0.128615017857332,0.132995242777249,0.9670648,0.233965985876948,0.531611704389428,0.549716735,3.06956784521721
0.0116097164336972,0.00315100096388181,0.052592982,0.000610589607422542,0.193776395,0.0101912784542599,0.059912955,2.98822710510322
0.06646644705,-0.0061101450714672,-0.000406119633860493,-0.0039331091333254,0.10325664,-0.059174355,0.00686310199512091,2.68409636846338
0.0314048507115472,0.0630930415468644,0.8885317,0.497754585,0.442270727592845,0.0353446598602472,0.0710082055,6.98585762367611
-0.00794818780966314,-0.0690256755,6.55450884408385e-05,0.11514828,-0.008246545,-0.0009495754726926,0.000569223339166147,-0.633448163454002
0.48477111,1.0325523,0.11876966,0.500551524604053,0.0575760999125226,0.059450334389705,0.122635885603218,2.44610867615666
-0.0112390816703813,0.42959525,0.102216892828067,-0.00267420090559022,-0.026162025,0.23793767,-0.00622493127098175,3.52285457713479
0.051233485,0.001189559548124,0.050447706,0.00258461178863541,0.0011713150169904,0.0232184,6.00105503532524e-05,-1.96089968289145
0.324293619426279,0.0660781823636702,0.103910027803377,0.4541188355,0.14550857,0.714116205,0.0471875008228421,2.12363502633458
0.0021727953497332,0.00023402915803739,0.0102194487703644,0.02290037,0.10770879,0.0024665711432523,0.09488036,0.0492997961897324
-0.000110760859917871,-0.000832805327009425,0.052670645,0.0070050535742585,-0.015811565,0.1329973,-0.0021028954537745,1.81086531243224
-0.0197209295,-0.08425321,-0.00147709801396859,0.07490002,-0.0063105671140642,0.000124450249161479,0.00166155161455869,-1.9929262877389
0.0070632249180924,0.0077994497785614,0.124292515,0.06275076,0.11255999,0.000877905989080373,0.0139903642454749,-4.25691055165071
0.0329482177037349,0.068090298,0.752092085,0.0512101741910913,0.48389005,0.363929876615254,0.0247800937498359,1.9803541789599
-0.00449779357441013,0.15882159,-0.000714346726979599,-0.069106725,0.065084745,-0.0109756399441928,0.0103368626856446,-1.31653045362428
0.0119733,0.00178536630159,-0.0223194165,0.1491123,-0.00026723706957945,-3.98483340902518e-05,-0.00332809952897295,1.43203422308221
0.000435025755237978,-0.08801293,-0.1376322,0.0359127315,0.012113413184346,-0.0049427482443543,-0.0031607847236183,0.260995058301627
0.56396045,-0.022548129,-0.012716252977498,0.210391254665135,0.3730603,-0.00474392915066132,-0.0084118117691787,2.11898927467361
0.258615805,0.0131658810682982,0.0367382629956265,0.050909035,0.00187030951668355,0.0072320000577055,0.1420573,2.24351428993825
0.0211190108956212,-0.208131095,0.035825395169944,-0.00439552286302256,0.0255362148062483,-0.17212899,-0.1226929345,2.08036099385411
-0.00626778449032909,-0.001453809606753,-0.077686731,0.0013998682805814,-0.0180194,0.000112941715845036,0.080680245,-1.01642050729322
0.0731660417813475,0.126031620809224,0.0269962189389963,0.0790345165403512,0.21420195,0.34157505,0.368971975,1.56743480400668
0.062907885,0.0121382327368442,0.4686545,0.0904280503814325,0.192952485,0.00568863739416936,0.0294820633907325,-0.551290477207603
0.105085245,0.33643951,0.534406235,0.0353548283360299,0.179795371844345,0.0188938407001291,0.0561582101345026,3.92334158791679
0.00849372108269508,0.00842671471984716,0.102087822,0.000701103844431345,0.0068676540521292,0.08320014,0.08254378,-3.12647897560223
-0.0693272585,0.0046648277489613,-0.140329137,-0.000654611252265392,0.00972863435588091,0.0094423357627129,-0.067287065,-2.16677005986251
0.390113705,0.069409491,-0.000943413923370025,0.0270775936961742,-6.54818802234264e-05,-0.000167853319132755,-0.002418305,-2.5612942953468
0.0133417947988089,0.0235853947871464,0.15716028,0.088902485,0.0139719394352958,0.150072237,0.00209680020628336,2.79849291764036
0.17984847,0.0011086683765114,0.0235621746637722,0.000199392311252959,0.0015219478940433,0.00846239,0.13101126,3.62423947449629
0.1173659835,0.0408524935075653,0.1176700965,0.00480711685330083,0.3480778015,0.0409583484920128,0.0138104666042624,4.30121622145234
0.074447455,0.200141733047912,0.0414888447173051,0.0267365906025369,0.0149000426647064,0.5572903025,0.3591337085,3.45761697866266
-0.14448852,-0.0251532852580969,0.23081075,-0.03334950366759,-0.1089779625,0.00363436096008024,0.0157460645142405,4.45243460776543
0.17673763,-0.0101246026531754,0.0003621757927305,-0.057286061,-0.0357718525,-0.00632223243155958,0.002049228524398,2.45575826664635
0.0002945539665424,0.0257433207559784,0.0012418707688106,0.00376954,9.70404773224908e-05,0.32944889,0.07814056,3.25247782101494
0.00215095099729235,-0.00184762624867625,-0.0103688930036057,-0.109868803,0.00020299648433344,-0.01957745,0.094375225,-0.958311361136768
0.083939305,0.090878762985,0.00762830020422063,0.00119815899586395,0.157067625,0.0142741114649919,0.0131841472805006,-4.1374347521538
0.040729745554192,0.1636616,0.02108864820032,0.032067629238224,0.24886562,0.1288552,0.00524823950933452,-1.19315527534036
0.0128949664202401,0.1704446405,0.0021978779157574,0.198582605,0.0110678269919835,0.0338473407187785,0.064935025,3.55039004797099
0.00400061095388566,-0.039371315,0.132639295,-0.0134777874829091,-0.00522218346482292,0.000530638216492672,-0.1016123275,3.31026346702531
0.095561819,0.19400345,0.16353885,0.00303189949357606,0.0156280699831681,0.0185393225742755,0.0317271011090325,1.10005408211756
-0.1162305895,0.121440085,0.0488937570871851,-0.00568295020911332,-0.0141150526684801,0.402616295,-0.0467963293101559,3.29669621887708
0.000558202793606725,0.00630133830642193,-0.0787187055,-0.0069732807829764,-0.080048805,0.0885848,-0.007091107381164,1.7445296839091
0.00620228588487693,0.0145481132153533,0.05503432,0.0071043132269296,0.12908878,0.1126985104,0.000800645518089983,4.58302192915262
0.014006495,0.000415420038015135,-0.00200241964890675,0.0296591001542595,-0.20745903,-0.00290577386639985,-0.14296365,-0.915810847037304
0.0126853223914242,0.039788040813149,0.00310887955061743,0.1623492055,0.245076905,0.07813603,0.0191493364013871,-0.583514603166298
-0.065597955,0.0055196284069515,0.0179680102210486,-0.00117866472591988,-0.0841433,-0.2135405935,0.0140078262430863,-2.39829235162373
0.05941973005725,-0.0359528391501,-0.0162563815396822,-0.09917751,-0.00589310087195021,0.163911975,0.36251,1.92276602087247
0.000100286000000001,0.0286360035,0.07247125,0.00207528696864938,2.87179024700103e-06,7.26785177750007e-06,2.08122228937973e-07,8.24081962101282
-0.2092386,-0.132066855,-0.073789455,0.00974514125401403,-0.00203905971279214,0.015439602258963,0.027633483846603,1.36311861625376
-0.000500580943680521,-0.0380446725,0.00430999760496319,-0.116144135,0.00441866557887079,-0.11328780935,0.0131577146230007,0.529011650950414
0.187026963,-0.0167802143527393,-0.08972083,-0.0073002510479993,-0.0390331475788296,0.0813662897233486,0.43505112,0.0526700087812489
0.010592455,4.55056331669247e-05,-0.00158110281531495,-0.028780945,-0.000304860864769975,-0.14926689,0.00429604215141105,4.15075056483096
0.00109617097375313,-0.04601223,0.00139865118704334,-5.0437270963653e-05,-0.036061365,0.00165926382049395,-0.03039737885,-0.703229166745963
0.1904457555,0.0637224,0.02396187976602,0.376035425,0.0716143506088886,0.00456343829523984,0.0121356606102732,3.22249895340398
-0.082424285,0.00703836836289862,0.00806039817567032,-0.000688292916486977,-0.097791545,-0.085391925,0.00835060827627412,1.79205747481998
0.39152717,0.014882081242465,0.1337843945,0.0523802253687486,0.00199099022792298,0.038010341,0.00508519045542352,7.5654913178879
0.00257750944074525,0.000121699788854605,0.16048315,0.0007583337493974,0.016060935,0.007577378829726,0.04721604,3.43919645147709
0.0471977865,0.214464145,0.00267445256609176,0.010122232927615,0.0121525653100263,0.000573574182929926,0.056664788,2.62884119718998
-0.09857891,-0.0021435520658623,0.005807124624142,-0.026326621715074,0.2670614,0.02174453,-0.000572460015682078,2.17428868816441
0.00142833305730834,0.141148015,-0.116574045,-0.0122525821018593,0.0101193988261779,-0.0164541950522707,-0.08680662,-2.44322166774862
-0.073968615,0.02557419,-0.00529418597154284,0.00183043197350081,-0.000135394517931571,-0.00189168741404685,0.0715734095,0.175371041159236
-0.0132325539871669,-0.00142030096477548,0.010164869045368,-0.014997376751994,0.094703293,0.10733385,-0.13972644,1.53408878267053
-0.155664115,-0.3513115,-0.00333964454177367,0.021454171,0.00117325553343732,0.0546865937368225,-0.0075370969952665,-1.39620531274843
0.10688531,-0.060793173938475,0.303197,-0.200507175,-0.0214312715570993,0.03240730533607,-0.00649789724229782,0.495004426049791
