HP1a,HP1B,HP1C,FBgn,A_B,A_C,B_C,A_B_C,log_TPM
0.146115795,-0.068033845,0.02516935,FBgn0052815,-0.00994081934908177,0.00367763958488325,-0.00171236765665075,-0.000250203961483811,-1.5234976296945
0.027278404,-0.02930182,0.115110475,FBgn0040340,-0.00079930688389528,0.0031400300416819,-0.0033729464185645,-9.20085950759555e-05,3.27992670500012
-0.0031309,-0.160626335,-0.09664124,FBgn0040347,0.0005029049922515,0.000302574058316,0.0155231281910554,-4.86013620533753e-05,1.37057673383832
0.04132846,0.045640975,0.105657119,FBgn0040337,0.0018862712096485,0.00436664601630674,0.00482229392685102,0.000199297981664105,4.08700213075794
0.2437282415,0.085408735,0.21019927,FBgn0040398,0.0208165207902895,0.0512314984416837,0.0179528537486234,0.00437561747405868,6.61014190870939
0.006282,-0.09515175,0.0383802,FBgn0040364,-0.0005977432935,0.0002411044164,-0.00365194319535,-2.29415071531887e-05,-3.02380944062588
0.04958845,0.0012682245,-0.11067053,FBgn0040357,6.2889287207025e-05,-0.0054879800433785,-0.000140355077573985,-6.95999074652368e-06,-1.44951535058362
0.26737015,0.072071763,0.108818055,FBgn0040367,0.0192698380840744,0.0290946996880582,0.00784270907008097,0.00209690630047391,-2.35903375876475
0.14571348585,0.246525195,0.040719787,FBgn0025642,0.035922045513301,0.00593342210683951,0.0100384534305335,0.00146273804190592,1.1407365548644
0.199187405,-0.0976947615,0.034048911,FBgn0004650,-0.0194595660252789,0.00678211422516596,-0.00332640023947973,-0.000662577031693345,-0.371841520060793
0.0061031565,0.08426645,0.11772705,FBgn0024362,0.000514291332049425,0.000718506610433325,0.0099204405724725,6.05460013627492e-05,3.36651169504681
0.187783685,-0.1121157725,-0.03623546,FBgn0024361,-0.0210535129066717,-0.0068044282064701,0.00406256658979285,0.000762883724789185,-1.58553341520312
0.168765995,-0.021901076,-0.014220895,FBgn0024364,-0.00369615688271062,-0.00240000349446553,0.00031145290218302,5.2562658932555e-05,3.15466812900191
0.149987765,0.018468325,0.12823751,FBgn0029573,0.00277002279004362,0.0192340575140652,0.00236833201187075,0.000355220825238447,-0.604083743819186
0.09375263,-0.00396054,0.11954936,FBgn0024987,-0.0003713110412202,0.0112080669148168,-0.0004734800222544,-4.43899973388085e-05,2.05643327618639
-0.021127505,-0.040881705,-0.06264432,FBgn0023169,0.000863728426796025,0.0013235181840216,0.0025610066101656,-5.41076799613068e-05,2.9758222784941
0.166251585,0.1877946,0.13430321,FBgn0052813,0.031221149904441,0.0223281215330879,0.025221417600666,0.00419310065205762,0.726828917337361
0.02539521,-0.10352115,-0.0659864397,FBgn0024985,-0.0026289413436915,-0.00167573949333384,0.00683099212214966,0.000173474479450336,1.24546665310157
0.12994385,-0.069203575,0.084398635,FBgn0026872,-0.00899257896926375,0.0109670835666447,-0.00584068726712013,-0.000758961390135567,1.94437262481332
0.1836689,-0.03844841,0.07678173,FBgn0029580,-0.007061777171449,0.014102415889197,-0.0029521354355493,-0.000542215468098361,1.89966985619912
0.00759297,-0.06448096,-0.0725841,FBgn0025383,-0.0004896019948512,-0.000551128893777,0.004680292448736,3.5537320154479e-05,0.793223258137308
0.052173762,-0.008430927,0.171136235,FBgn0025381,-0.000439873178737374,0.00892882119446607,-0.00144283710433984,-7.52782396865962e-05,4.17368067031294
0.0079855045,0.000696918000000001,-0.05877223,FBgn0025394,5.56524182513101e-06,-0.000469325907140035,-4.09594249871401e-05,-3.27081672552219e-07,2.12564095194905
-0.033803495,-0.058586015,-0.0154150345,FBgn0000482,0.00198041206512242,0.000521082041645577,0.000903105442442517,-3.05281203080784e-05,3.56518956039514
0.092517496,0.14572849,0.2696676,FBgn0001189,0.013482434990661,0.0249489711043296,0.039298252149924,0.00363577588608758,2.98946789323111
0.008562325,-0.15853452,-0.07438269,FBgn0029587,-0.001357424083959,-0.00063688876615425,0.0117922240554588,0.000100968854835656,-1.7163538037284
0.10666589,-0.1867085,-0.16666985,FBgn0024897,-0.019915428323065,-0.0177779878864165,0.031118677688725,0.003319301451291,-1.23888003393999
0.10695043,-0.090359122,-0.045396035,FBgn0026873,-0.00966394695232246,-0.00485512546354505,0.00410194586488127,0.000438704874085774,3.77046215423632
0.048793767,-0.177862385,-0.12374678,FBgn0023513,-0.0086785757717543,-0.00603807155032026,0.0220098974268703,0.00107394580674061,1.86976730025139
-0.04998223,-0.060598295,0.1013413,FBgn0014411,0.00302883791829785,-0.005065264165099,-0.0061411099930835,0.000306946372129598,3.83655262869956
0.04306483,-0.12720099,-0.064532492,FBgn0023514,-0.0054778890101817,-0.00277908079745636,0.00820859686956708,0.000353501828726438,4.40274482310818
0.104040075,0.7276224565,1.01893625,FBgn0029594,0.0757018949459442,0.106010203870219,0.741400897241898,0.0771354049541144,3.5902680631783
-0.05450477,0.04020163,0.321462689,FBgn0023519,-0.0021911805967751,-0.0175212499275265,0.0129233240819831,-0.000704382806723948,3.78753257415289
-0.00230092,0.58106915,1.129059085,FBgn0023509,-0.001336993628618,-0.0025978746298582,0.656061402820728,-0.00150954480297827,3.3976646489035
-0.00128922,0.05473055,0.280500765,FBgn0023510,-7.0559719671e-05,-0.0003616271962533,0.0153519611438707,-1.97920553459011e-05,2.18930255862207
-0.0612628115,-0.17357568,-0.09983376,FBgn0023508,0.0106337341648243,0.00611609682021624,0.0173287127789568,-0.00106160566451487,3.06352014265042
0.052953655,0.146531938,0.305111525,FBgn0023522,0.00775940169133339,0.0161567704313739,0.0447085830643855,0.00236748288313031,2.55516489923536
-0.04704845,0.2959926,0.611915122,FBgn0023521,-0.01392599304147,-0.0287896580216609,0.181122347940097,-0.00852152573094227,3.25441283844669
-0.054822165,-0.123480575,-0.14395328,FBgn0025627,0.00676947245694487,0.0078918304684512,0.017775433787536,-0.000974487764046873,1.14671348539524
0.03382753,0.112799355,0.29880387,FBgn0025630,0.00381572356524315,0.0101077968765411,0.0337048838075039,0.00114015296814485,3.21087242291837
0.2400358,0.3748908085,0.6774914,FBgn0025624,0.0899872151309443,0.16262219019212,0.253985298697797,0.0609655643611646,4.10016931536271
0.0248335,-0.0151527665,0.06971699,FBgn0040395,-0.00037629622687775,0.001731316871165,-0.00105640527055283,-2.62342402862738e-05,4.04071810953982
-0.09588698,-0.03768906,-0.012068,FBgn0000382,0.0036138901424388,0.00115716407464,0.00045483157608,-4.36124262389514e-05,1.94420179779676
0.15729302,0.4663363,0.76998435,FBgn0023507,0.073351444962626,0.121113163764237,0.359071652836905,0.0564794646711083,1.66724756417261
-0.001451045,0.42008117,0.73593315,FBgn0004654,-0.00060955668132265,-0.00106787211764175,0.309151658693786,-0.000448592968589324,5.3481311411733
0.0590795325,-0.157176375,-0.102795515,FBgn0023540,-0.00928590675504469,-0.00607311096929674,0.0161570264139581,0.000954549567126798,1.06210294310004
-0.00544021,0.016984155,-0.01745045,FBgn0025839,-9.239736987255e-05,9.49341125945e-05,-0.00029638114761975,1.61237568309244e-06,5.3967663163922
-0.0011105755,0.096970332,-0.096361115,FBgn0011576,-0.000107692874946066,0.000107016293471682,-0.00934416931344018,1.03774055073585e-05,1.42865155661586
0.115617744,-0.041929405,0.011672638,FBgn0015036,-0.00484778321336232,0.00134956407208867,-0.00048942676612039,-5.65864185520551e-05,1.14883888099792
0.146405185,0.066225487,0.30049838,FBgn0003116,0.00969575467595009,0.0439945209161003,0.0199006515582111,0.00291355857300043,2.70228645592303
0.129154535,-0.086529635,0.029452125,FBgn0040899,-0.0111756947721447,0.00380387550913687,-0.00254848162622437,-0.000329147959391053,4.83938767627533
0.132831205,-0.085303358,-0.040538435,FBgn0040900,-0.0113309478336864,-0.00538476916986417,0.00345806463356473,0.000459338892244286,-1.60891429954326
0.11681814,-0.00180742,0.036515095,FBgn0024984,-0.0002111394425988,0.0042656254798233,-6.59981130049e-05,-7.70977680474223e-06,-2.2517684121687
0.12239232,0.066421105,0.05511454,FBgn0023549,0.0081294331379136,0.0067455964163328,0.0036607686483667,0.000448049967856865,1.60843746215057
0.145568846,0.006575055,0.034419795,FBgn0029606,0.00095712316873653,0.00501044983770657,0.000226312045213725,3.29439832576618e-05,0.694204371536584
0.1474256435,-0.0922725205,-0.099766115,FBgn0003048,-0.0136033357120794,-0.01470808370337,0.00920567089154286,0.00135715195503492,1.0342609500108
0.109433305,-0.103238375,-0.053182352,FBgn0000810,-0.0112977165790794,-0.00581992054703336,0.005490459599158,0.000600839139904835,1.69447789750699
0.040281615,-0.025545655,0.01852222,FBgn0023523,-0.00102902023963282,0.0007461049349853,-0.0004731622419541,-1.90597392629319e-05,-0.251261429685356
0.117185245,0.378198975,0.50603376,FBgn0023527,0.0443193395441239,0.0592996901438712,0.191381449347396,0.0224270820302297,4.68385293395087
0.16457845,0.22834154,0.358285269,FBgn0040391,0.037580096723813,0.0589660342298531,0.0818114100827743,0.0134643950637374,-1.59843120904585
0.46512727,0.84938785,1.3004109,FBgn0003079,0.39507345184167,0.604856571795243,1.10455321846757,0.513757823075532,2.27125563581787
0.087642361,0.04676014,0.019608125,FBgn0040376,0.00409816907029054,0.00171850236978313,0.0009168786701375,8.03574114013907e-05,-1.95847779208371
0.0018401785,0.0298501835,0.15134753,FBgn0040066,5.49296658977548e-05,0.000278506470734105,0.00451775154277176,8.31346925735041e-06,3.86633958831853
0.012033575,0.027050725,0.17797045,FBgn0001404,0.000325516928091875,0.00214162075785875,0.00481422970107625,5.79323941751286e-05,2.2019016597514
0.12402089,0.085328995,0.348465035,FBgn0040336,0.0105825779027056,0.0432169437745811,0.0297341712291898,0.00368765837925652,3.27481615603546
-0.18313245,-0.0574076085,0.10483962,FBgn0003371,0.0105131959932458,-0.019199536467669,-0.00601859186024877,0.00110219947291741,2.08931182055199
0.07607065,0.023358845,0.06744882,FBgn0003068,0.00177692252239925,0.005130875579133,0.0015755265318129,0.000119851327367253,0.734950853076645
-0.21916635,0.0678083095,0.107087176,FBgn0024993,-0.0148612996927853,-0.0234699054957276,0.00726140037368897,-0.00159145461579005,2.43543925322347
0.03036732,0.525458237,0.886030465,FBgn0024996,0.0159567584296148,0.0269063706604038,0.46557200606719,0.0141381740912843,5.07447296344458
0.13988762,0.092673235,0.114315155,FBgn0024997,0.0129638382818507,0.0159912749628811,0.0105939552233764,0.0014819631825847,0.536636927461239
-0.10720508,-0.063133245,-0.10189121,FBgn0024991,0.0067682045808846,0.0109232553193468,0.00643272272427645,-0.000689620554273875,1.85603313758689
0.12279002,-0.13010787,-0.031296175,FBgn0000928,-0.0159759479594574,-0.0038428579541735,0.00407187866839725,0.000499986063130072,3.53235044622197
0.10617234,0.00465827,0.0697037015,FBgn0000927,0.0004945794262518,0.00740060509491651,0.000324698661586405,3.44740166954967e-05,1.9834472341635
0.17056906,-0.1217459,-0.0689108267,FBgn0000520,-0.020766083721854,-0.0117540549340419,0.00838961061633553,0.00143100799659437,4.70999288254715
0.1087093125,0.166432065,0.42796285,FBgn0024975,0.0180927153641053,0.0465235471990406,0.0712267408687852,0.0077430100314613,2.84446355770953
0.1627146695,0.16876745,0.273731895,FBgn0004647,0.0274609398491078,0.0445401948265337,0.0461970339028178,0.00751693510337729,3.21220896063374
0.109863875,0.05923038,0.144835555,FBgn0040396,0.0065072790645225,0.0159121953100756,0.0085786649601609,0.000942485374849997,4.22147001755178
0.0332036,-0.04348071,-0.101082475,FBgn0000479,-0.001443716102556,-0.00335630206691,0.00439513778155725,0.000145934396843714,1.31326691471641
-0.29227213,-0.10297857,-0.1469689925,FBgn0029660,0.0300977659982541,0.042954940481929,0.0151346566819907,-0.00442343834526416,-1.45340151169663
-0.06964623,-0.1751230115,-0.086304355,FBgn0040355,0.0121966575372216,0.00601077295833165,0.0151138785531651,-0.0010526246619058,-1.15994315981991
-0.026821955,-0.14684468,-0.161666345,FBgn0052793,0.0039386613989494,0.00433620743060447,0.0237398426982946,-0.000636748992560736,-2.14151270923926
-0.079839465,-0.108603545,-0.118476645,FBgn0029644,0.00867084892990343,0.00945911195179493,0.0128669836467065,-0.0010272930905168,-1.4980016416144
0.058766277,-0.017592662,0.032105955,FBgn0029648,-0.00103385524825937,0.00188674744487953,-0.00056482921450221,-3.31929100771293e-05,3.72428461605092
0.047291435,0.215018536,0.1655478,FBgn0028369,0.0101685351190392,0.007828993023093,0.0355958455940208,0.00168337861817967,3.08737301491049
0.01136652,0.2923683905,0.4711956,FBgn0029664,0.00332321115798606,0.005355854211312,0.137762699182682,0.00156588247551394,4.29964271062627
0.180880919,0.020166115,0.003448685,FBgn0029666,0.00364766541385969,0.000623801312141515,6.9546578308775e-05,1.25796489977967e-05,1.12524996773921
-0.11980445,-0.02402721,0.15455406,FBgn0052792,0.0028785666790845,-0.018516264153567,-0.0037135028559726,0.000444894167233227,-1.83779346013496
0.30317225,0.35282455,0.69693485,FBgn0023215,0.106966612678737,0.211291306577912,0.245895724830568,0.074548760162264,1.83584992450628
-0.042045445,0.090681816,0.314402565,FBgn0028491,-0.00381275730712812,-0.0132191957545664,0.028510595549258,-0.00119874067708357,-2.09133276284262
0.165624875,0.00331956,-0.022164324,FBgn0029681,0.000549801710055,-0.0036709633919595,-7.357580337744e-05,-1.21859832374131e-05,-1.41176397549798
-0.0917835965,-0.04218505,-0.01032525,FBgn0029686,0.00387189560753233,0.000947688579761625,0.0004355711875125,-3.99782901216731e-05,1.64077198261482
-0.1562488975,-0.108869165,-0.097010292,FBgn0052786,0.0170106870029956,0.0151577511711531,0.0105614294864462,-0.00165021171328121,0.486139923651728
-0.202895419,-0.0501049,-0.01660424,FBgn0052783,0.0101660546794531,0.00336892423197656,0.000831953784776,-0.000168799611750762,0.897140327834138
0.12452695,0.25156137,0.53024219,FBgn0029687,0.0313261701439215,0.0660294426820205,0.1333884517482,0.0166104570614256,3.28469676710221
-0.010823575,-0.035444905,-0.12145471,FBgn0029694,0.000383640587635375,0.00131457416278825,0.00430495065775255,-4.6594956315484e-05,-0.604976059666662
0.12517867,-0.042173276,0.10378327,FBgn0000221,-0.00527919459922292,0.0129914517068509,-0.00437688048989252,-0.000547892078473694,2.98987882550407
0.0202710585,0.31744801,0.579635686,FBgn0026084,0.00643500718141859,0.0117498288995936,0.184004195045685,0.00372995980201649,5.6396944159563
-0.06877097,0.137090625,0.41179802,FBgn0026085,-0.00942785525915625,-0.0283197492794794,0.0564536479355625,-0.00388237212856713,2.75626471813714
-0.08945645,0.04571505,0.240833815,FBgn0026083,-0.0040895060845725,-0.0215441381298568,0.0110097298944158,-0.000984891351813308,1.55100797825522
0.1063540215,-0.007354435,0.065872125,FBgn0066114,-0.000782173738110352,0.00700576539850069,-0.000484452261624375,-5.15234462485224e-05,3.07183926954181
-0.165717253,-0.0284754475,-0.09491427,FBgn0029702,0.00471887293764572,0.0157289320949003,0.00270272631238583,-0.000447888380099399,-2.09079778035843
-0.004826065,0.110164674,0.02778641,FBgn0029706,-0.00053166187742781,-0.00013409902077665,0.00306108079928034,-1.47729749075789e-05,3.70310604949315
0.0796274565,-0.030444105,0.14631463,FBgn0029707,-0.00242418664656893,0.0116506618356386,-0.00445441795875615,-0.000354693972243674,2.51498950562798
-0.0273269105,0.0226783116,-0.01713688,FBgn0000179,-0.000619728191384312,0.00046829798600924,-0.000388635504491808,1.062020764837e-05,-4.0473894139984
0.148295672,0.01634733,-0.061721676,FBgn0029708,0.00242423828775576,-0.00915305741938627,-0.00100898460572508,-0.000149628050143656,-0.550282231406856
0.107146045,0.151878955,0.22074766,FBgn0029709,0.016273229346983,0.0236522387120047,0.0335269239194953,0.00359227729898982,4.60754838083961
0.152733448,0.01302451,0.048813132,FBgn0029710,0.00198927832081048,0.00745539795803914,0.00063576712586532,9.71029052584603e-05,3.14668963874634
0.009889099,-0.0366236495,-0.01855907,FBgn0029712,-0.000362174895646801,-0.00018353248057793,0.000679700874725965,6.72162924055167e-06,1.83946865252273
0.111801495,-0.126456625,-0.064658135,FBgn0029714,-0.0141380397276544,-0.00722887615691183,0.00817644953089437,0.00091413928134604,3.72358003897756
-0.01774509,0.2861592765,0.35244165,FBgn0011760,-0.00507792211582738,-0.0062541087989985,0.100854447572466,-0.00178967124907369,3.40959038665126
-0.12114397,0.17066113,0.22909323,FBgn0028325,-0.0206745668128861,-0.0277532633823231,0.0390973095071499,-0.00473640329001488,3.3071243891426
0.17278115,-0.1958088735,-0.16071249,FBgn0029722,-0.0338320823435345,-0.0277680888415635,0.03146893162428,0.00543723819531447,0.354589270433083
0.005624058,-0.086836055,-0.152521225,FBgn0029730,-0.00048837100981119,-0.00085778821563105,0.0132443414827674,7.44869446708897e-05,-1.64341877759984
0.105647505,0.15298539,0.27524375,FBgn0029733,0.0161625247549519,0.0290788154543438,0.0421082724388125,0.00444863392302081,-0.395552401725164
0.0144099805,0.001993517,0.06644367,FBgn0052772,2.87265410964185e-05,0.000957451989048435,0.00013245658568739,1.90869681685187e-06,2.45705244410423
0.0039704415,-0.03930695,0.004068095,FBgn0029737,-0.000156065945518425,1.61521332139425e-05,-0.00015990440676025,-6.34891092633777e-07,3.39178586528906
0.012956,0.0480369,0.135199,FBgn0004368,0.0006223660764,0.001751638244,0.0064945408431,8.41432711632036e-05,0.521783367800136
0.26963435,0.363974508,0.7520917,FBgn0029746,0.0981400298811498,0.202789756669895,0.273742206478384,0.0738103019113648,-4.80829667221523
-0.019641655,0.0406159405,0.12492639,FBgn0003449,-0.000797764290801528,-0.00245376105277545,0.0050740028231198,-9.9661812920745e-05,4.42852326594445
0.1391477,0.03803162,0.0155886505,FBgn0029755,0.005292012450274,0.00216912486317885,0.00059286163212881,8.249533252897e-05,3.73571729707728
0.0201097215,0.2869172,0.600014045,FBgn0026751,0.0057698249855598,0.0120661153410385,0.172154349752074,0.0034619760285278,3.90354373783066
0.20004364,0.1604240315,0.1536248345,FBgn0010014,0.0320918072047347,0.0307316710877776,0.0246451152890103,0.00493009857063327,-2.56617961391677
0.088296515,0.345932996,0.6555715,FBgn0029763,0.0305446779703089,0.0578846787833225,0.226783813087214,0.0200242203540124,2.01804501264466
0.07902696,0.480849595,0.70858406,FBgn0029766,0.0380000817100812,0.0559972441662576,0.340722358274456,0.0269262521784611,6.61434283728109
0.241934135,0.549716735,0.9670648,FBgn0029771,0.132995242777249,0.233965985876948,0.531611704389428,0.128615017857332,3.06956784521721
0.193776395,0.052592982,0.059912955,FBgn0026702,0.0101912784542599,0.0116097164336972,0.00315100096388181,0.000610589607422542,2.98822710510322
0.10325664,-0.059174355,0.06646644705,FBgn0028474,-0.0061101450714672,0.00686310199512091,-0.0039331091333254,-0.000406119633860493,2.68409636846338
0.0710082055,0.497754585,0.8885317,FBgn0029785,0.0353446598602472,0.0630930415468644,0.442270727592845,0.0314048507115472,6.98585762367611
0.11514828,-0.008246545,-0.0690256755,FBgn0003747,-0.0009495754726926,-0.00794818780966314,0.000569223339166147,6.55450884408385e-05,-0.633448163454002
0.11876966,0.48477111,1.0325523,FBgn0000394,0.0575760999125226,0.122635885603218,0.500551524604053,0.059450334389705,2.44610867615666
-0.026162025,0.23793767,0.42959525,FBgn0029791,-0.00622493127098175,-0.0112390816703813,0.102216892828067,-0.00267420090559022,3.52285457713479
0.051233485,0.0232184,0.050447706,FBgn0029795,0.001189559548124,0.00258461178863541,0.0011713150169904,6.00105503532524e-05,-1.96089968289145
0.14550857,0.4541188355,0.714116205,FBgn0029798,0.0660781823636702,0.103910027803377,0.324293619426279,0.0471875008228421,2.12363502633458
0.10770879,0.02290037,0.09488036,FBgn0029799,0.0024665711432523,0.0102194487703644,0.0021727953497332,0.00023402915803739,0.0492997961897324
0.1329973,-0.015811565,0.052670645,FBgn0029801,-0.0021028954537745,0.0070050535742585,-0.000832805327009425,-0.000110760859917871,1.81086531243224
0.07490002,-0.08425321,-0.0197209295,FBgn0029810,-0.0063105671140642,-0.00147709801396859,0.00166155161455869,0.000124450249161479,-1.9929262877389
0.11255999,0.06275076,0.124292515,FBgn0029814,0.0070632249180924,0.0139903642454749,0.0077994497785614,0.000877905989080373,-4.25691055165071
0.068090298,0.48389005,0.752092085,FBgn0029820,0.0329482177037349,0.0512101741910913,0.363929876615254,0.0247800937498359,1.9803541789599
0.15882159,-0.069106725,0.065084745,FBgn0029821,-0.0109756399441928,0.0103368626856446,-0.00449779357441013,-0.000714346726979599,-1.31653045362428
0.1491123,-0.0223194165,0.0119733,FBgn0029822,-0.00332809952897295,0.00178536630159,-0.00026723706957945,-3.98483340902518e-05,1.43203422308221
-0.1376322,-0.08801293,0.0359127315,FBgn0029824,0.012113413184346,-0.0049427482443543,-0.0031607847236183,0.000435025755237978,0.260995058301627
-0.022548129,0.3730603,0.56396045,FBgn0029825,-0.0084118117691787,-0.012716252977498,0.210391254665135,-0.00474392915066132,2.11898927467361
0.050909035,0.1420573,0.258615805,FBgn0052756,0.0072320000577055,0.0131658810682982,0.0367382629956265,0.00187030951668355,2.24351428993825
-0.208131095,-0.1226929345,-0.17212899,FBgn0029826,0.0255362148062483,0.035825395169944,0.0211190108956212,-0.00439552286302256,2.08036099385411
0.080680245,-0.0180194,-0.077686731,FBgn0052755,-0.001453809606753,-0.00626778449032909,0.0013998682805814,0.000112941715845036,-1.01642050729322
0.368971975,0.21420195,0.34157505,FBgn0029830,0.0790345165403512,0.126031620809224,0.0731660417813475,0.0269962189389963,1.56743480400668
0.062907885,0.192952485,0.4686545,FBgn0029831,0.0121382327368442,0.0294820633907325,0.0904280503814325,0.00568863739416936,-0.551290477207603
0.105085245,0.33643951,0.534406235,FBgn0029833,0.0353548283360299,0.0561582101345026,0.179795371844345,0.0188938407001291,3.92334158791679
0.08320014,0.08254378,0.102087822,FBgn0029834,0.0068676540521292,0.00849372108269508,0.00842671471984716,0.000701103844431345,-3.12647897560223
-0.0693272585,-0.067287065,-0.140329137,FBgn0029835,0.0046648277489613,0.00972863435588091,0.0094423357627129,-0.000654611252265392,-2.16677005986251
-0.002418305,0.069409491,0.390113705,FBgn0029843,-0.000167853319132755,-0.000943413923370025,0.0270775936961742,-6.54818802234264e-05,-2.5612942953468
0.088902485,0.15716028,0.150072237,FBgn0029849,0.0139719394352958,0.0133417947988089,0.0235853947871464,0.00209680020628336,2.79849291764036
0.13101126,0.00846239,0.17984847,FBgn0015818,0.0011086683765114,0.0235621746637722,0.0015219478940433,0.000199392311252959,3.62423947449629
0.1176700965,0.1173659835,0.3480778015,FBgn0029853,0.0138104666042624,0.0409583484920128,0.0408524935075653,0.00480711685330083,4.30121622145234
0.074447455,0.3591337085,0.5572903025,FBgn0028982,0.0267365906025369,0.0414888447173051,0.200141733047912,0.0149000426647064,3.45761697866266
0.23081075,-0.14448852,-0.1089779625,FBgn0029857,-0.03334950366759,-0.0251532852580969,0.0157460645142405,0.00363436096008024,4.45243460776543
0.17673763,-0.057286061,-0.0357718525,FBgn0029858,-0.0101246026531754,-0.00632223243155958,0.002049228524398,0.0003621757927305,2.45575826664635
0.07814056,0.00376954,0.32944889,FBgn0029861,0.0002945539665424,0.0257433207559784,0.0012418707688106,9.70404773224908e-05,3.25247782101494
0.094375225,-0.109868803,-0.01957745,FBgn0029863,-0.0103688930036057,-0.00184762624867625,0.00215095099729235,0.00020299648433344,-0.958311361136768
0.157067625,0.083939305,0.090878762985,FBgn0029864,0.0131841472805006,0.0142741114649919,0.00762830020422063,0.00119815899586395,-4.1374347521538
0.1636616,0.1288552,0.24886562,FBgn0029866,0.02108864820032,0.040729745554192,0.032067629238224,0.00524823950933452,-1.19315527534036
0.198582605,0.064935025,0.1704446405,FBgn0029867,0.0128949664202401,0.0338473407187785,0.0110678269919835,0.0021978779157574,3.55039004797099
0.132639295,-0.1016123275,-0.039371315,FBgn0029873,-0.0134777874829091,-0.00522218346482292,0.00400061095388566,0.000530638216492672,3.31026346702531
0.16353885,0.095561819,0.19400345,FBgn0014031,0.0156280699831681,0.0317271011090325,0.0185393225742755,0.00303189949357606,1.10005408211756
-0.1162305895,0.121440085,0.402616295,FBgn0000524,-0.0141150526684801,-0.0467963293101559,0.0488937570871851,-0.00568295020911332,3.29669621887708
