HP1a,HP1B,HP1C,FBgn,A_B,A_C,B_C,A_B_C,log_TPM
0.13521439,-0.022531805,-0.107221715,FBgn0040391,-0.00304662426867395,-0.0144979187884788,0.00241589877414557,0.000326664279047842,-0.231136661274394
0.4374005,0.759946,0.951139545,FBgn0003079,0.332400760373,0.416028912552773,0.72281469266457,0.316159507978829,2.01965514462672
0.27409115,0.142823564,0.010468215,FBgn0040376,0.0391466749038586,0.00286924508779725,0.00149510777501826,0.000409795809428696,-2.74971043747402
0.079306255,0.356292975,0.310363935,FBgn0040066,0.0282562615300586,0.0246138013719134,0.110580489733857,0.00876972451685811,3.45717424682237
0.28610134,0.32591614,0.15811035,FBgn0001404,0.0932450443816276,0.045235583002869,0.051530714966049,0.0147430066029447,1.85663644870714
0.19313285,0.51175231,0.204907851,FBgn0040336,0.0988361821243835,0.0395744372510054,0.104862066086386,0.020252309680152,3.28049580996973
-0.0104935351,0.357057635,0.04429463,FBgn0003371,-0.00374679682559549,-0.000464807254646513,0.0158157358310001,-0.000165962979074927,0.188685869367523
0.1157962695,0.349222595,0.232342249,FBgn0003068,0.0404386737261094,0.0269043656814401,0.0811391631239161,0.00939561240010146,0.0596808825169113
-0.0827044813,0.40097031,0.26312766,FBgn0024993,-0.0331620415052502,-0.0217618366359828,0.105506379399775,-0.00872585038209936,1.59256038485938
0.2162025,0.453863959,0.2747228,FBgn0024996,0.0981265225956975,0.059395756167,0.124686777635565,0.0269575930417533,4.38606941411735
0.079146465,0.11263165,0.2341450605,FBgn0024997,0.00891439694461725,0.0185317538357861,0.0263721445034648,0.00208726201191842,2.80516692993193
0.137611375,0.33070724,0.14095905,FBgn0024991,0.045509078018855,0.0193975686891938,0.046616178378522,0.00641491640391368,1.48459072178413
0.043264035,0.089577215,-0.0611107125,FBgn0000928,0.00387547176496252,-0.00264389600447494,-0.00547412743241569,-0.000236832840830492,2.97440891302896
0.00732463,0.07569273,-0.063317965,FBgn0000927,0.0005544212409399,-0.00046378066597795,-0.00479270962889445,-3.51048247290892e-05,-0.100904901111714
0.157218855,0.0823761115,-0.170328695,FBgn0000520,0.0129510779293823,-0.0267788824015442,-0.0140310155709695,-0.00220594020255499,3.59781123197193
0.19023989,0.39336055,0.3040783485,FBgn0024975,0.0748328677623395,0.0578478315700217,0.119612426409052,0.0227550548426911,2.46451178965657
0.149541015,0.020095515,-0.175902245,FBgn0040356,0.00300510371004772,-0.0263046002580787,-0.00353484620293117,-0.000528604489055224,-2.17986758522815
0.154655605,0.216539425,0.140316275,FBgn0004647,0.0334890357797271,0.0217006984014714,0.0303840055066419,0.00469905675395303,2.96084752749418
0.263948825,0.134658385,0.08517463,FBgn0040396,0.0355429224971476,0.0224817435083098,0.0114694781187725,0.00302735527281322,3.25379028904143
0.13424543265,0.188250825,-0.07348613,FBgn0000479,0.0252718134488444,-0.00986517731562414,-0.0138338245985573,-0.00185712776843753,-0.688048260996477
-0.049517952,-0.0059426,-0.11951996,FBgn0029660,0.0002942653815552,0.00591838364232192,0.000710259314296,-3.51705866328622e-05,-0.675328382497471
-0.21875335,-0.24961349,0.02565600225,FBgn0040355,0.0546037871426915,-0.00561233643979504,-0.00640408426107035,0.00140091488579141,-2.73106681271719
0.055633992,-0.1247741615,-0.18652474,FBgn0029645,-0.00694168470269771,-0.0103771158929621,0.0232734680325055,0.00129479593433267,-2.0624782355614
0.001579469,0.20202198,0.009632435,FBgn0029648,0.00031908745472862,1.5214132477015e-05,0.0019459635909213,3.07358916698888e-06,0.842136204790615
0.27697465,0.59799165,0.487282195,FBgn0028369,0.165628527961672,0.134964815411357,0.291390683803672,0.0807078326597827,-3.8217025262281
0.1726286405,0.521468925,0.428252483,FBgn0029664,0.0900204715857465,0.0739286439310394,0.223320361938591,0.0385514904774269,2.85620708252602
0.29534255,0.044110049,-0.03977195,FBgn0029666,0.0130275743522849,-0.0117463491314725,-0.00175434266332555,-0.000518132035760359,-0.299367144431981
0.0819051209,-0.04380831,-0.279169245,FBgn0029669,-0.00358812492697468,-0.0228653907632867,0.0122299328274259,0.0010016941268292,-0.469872437851703
-0.0682676,-0.13444044,-0.006499523,FBgn0052792,0.009177926181744,0.0004437068363548,0.00087379873191012,-5.96521423105473e-05,-3.52439944878298
0.5739512,0.70617480495,0.661006061,FBgn0023215,0.405309876710818,0.379385221918223,0.466785826197443,0.267912285089014,-1.28230883032064
0.41342866,0.639213755,0.5674993,FBgn0028491,0.264269286183218,0.234620475149938,0.362753358512872,0.149972634920476,0.381622928796879
0.138115065,-0.05202855076,0.005224075,FBgn0029681,-0.0071859266700732,0.000721523458189875,-0.000271801051311547,-3.75398198689627e-05,-2.79321600947452
0.153897515,0.295275854,-0.00151913,FBgn0029686,0.0454422201701028,-0.00023379033196195,-0.00044856240808702,-6.90326399270083e-05,1.17628457372389
0.10461462,0.102663855,-0.194456693,FBgn0052786,0.0107401401785601,-0.0203430130446517,-0.0199636737339315,-0.00208849214147923,-1.73645059807151
0.05534552625,0.0828314265,-0.1269600725,FBgn0052783,0.0045843488896807,-0.00702667202525065,-0.0105162839137184,-0.000582029267399156,-0.842184456150444
0.260441255,0.86716445,0.66831207,FBgn0029687,0.225845397649385,0.174056034242448,0.579536468609911,0.150935205203033,2.1353213659029
0.14303678,0.28730094,-0.11817085,FBgn0000221,0.0410946013485732,-0.016902777873863,-0.033950596285599,-0.00485618397177204,3.05842092849364
0.15677246,0.6637005,0.468704,FBgn0026084,0.10404996008823,0.07347987909184,0.311079079152,0.0487686324931938,2.39392115918667
0.08781441,0.441999025,0.377779625,FBgn0026085,0.0388138836009502,0.0331744948793962,0.166978225914866,0.0146630943915606,2.61652366428447
0.12268671,0.503020275,0.39538405,FBgn0026083,0.0617139026030453,0.0485083682809755,0.198886193561614,0.0244006927524976,1.22060553311917
0.1139624,0.342421255,0.1941451,FBgn0066114,0.039023148030812,0.02212524154424,0.0664794087941005,0.0075761529767568,3.57153604055959
0.02499285,-0.102245575,-0.09754568,FBgn0029697,-0.00255540831913875,-0.002437944548388,0.009973614140366,0.000249269042168046,-2.71783542058701
0.13145855,0.22919266,-0.15237165,FBgn0029706,0.030129334754243,-0.0200305561701075,-0.034922463772089,-0.00459085644990635,3.12379396899598
0.05077228,-0.04664806,-0.055746745,FBgn0029707,-0.0023684283637768,-0.0028303893462286,0.0026004775055647,0.000132032172046233,-1.87652355508723
-0.078251415,-0.0203688,0.0970311,FBgn0000179,0.001593887421852,-0.0075928208740065,-0.00197640706968,0.000154656649818464,-5.55065374541403
0.284233265,-0.078633305,-0.0600051095,FBgn0029708,-0.0223502010178908,-0.0170554481898675,0.0047184000768719,0.00134112625942555,-2.59830941783906
0.11776432,0.3245778205,0.296947585,FBgn0029709,0.0382236863182646,0.0349698304231672,0.0963825999420385,0.0113504313420062,4.56157784980004
0.199864615,0.040752105,-0.180121404,FBgn0029710,0.00814490377626458,-0.0359998950637195,-0.00734032636855542,-0.00146707150362568,1.06223906423475
0.128272405,0.241523255,0.0397371135,FBgn0029712,0.0309807687822783,0.00509717511640297,0.00959743699682444,0.00123108632541865,1.66624632058476
0.17411791,0.017595979,-0.22938457,FBgn0029714,0.00306377508788389,-0.0399399619146487,-0.00403624607664403,-0.000702782731110958,3.56102906541381
0.16933245,0.036547395,-0.100505025,FBgn0029716,0.00618865993646775,-0.0170187621205612,-0.00367319684815988,-0.00062199142163119,-2.32901120723057
0.221696475,0.58087285,0.3841316,FBgn0011760,0.128777463268204,0.08516062165611,0.22313161726706,0.0494674930091563,3.67921342571799
0.094343565,0.5220493,0.2068461915,FBgn0028325,0.0492519920677545,0.0195146071127827,0.107983909480241,0.0101875869830032,3.60977568284537
0.1715167,0.009451325,-0.064513795,FBgn0029722,0.0016210600746275,-0.0110651932228765,-0.000609740843528375,-0.000104580737337203,0.0629264411846487
-0.18604295,0.150180595,0.41067825,FBgn0052772,-0.0279400409265553,-0.0764037931308375,0.0616759039385588,-0.0114743671126461,0.976195847849508
0.05345255,0.1223575,0.01598405,FBgn0029737,0.006540320386625,0.0008543882318275,0.001955768397875,0.000104540808075833,3.48624544928729
0.0185144,0.1123085,0.1222965,FBgn0004368,0.0020793244924,0.0022642463196,0.01373493647025,0.000254294107784797,0.980929631902168
0.111284905,0.23265765,0.00609134,FBgn0003449,0.0258912844777732,0.0006778741932227,0.001417196849751,0.000157712616790839,4.17692961232572
0.099320665,0.0761154785,0.264585315,FBgn0011761,0.0075598399414132,0.0262787894350345,0.0201390378552982,0.00200022263224839,-2.59581586437624
0.18344019,0.13393817,-0.085818215,FBgn0029755,0.0245696433530523,-0.0157425096650609,-0.0114943346697665,-0.00210852293574556,3.6383841175891
0.115775044,0.63079307155,0.60025208,FBgn0026751,0.0730300956135964,0.0694942109730915,0.378634853247476,0.0438364667946601,3.55958892771935
0.3248278,0.29514186,0.068392335,FBgn0010014,0.095870281071708,0.022215731714913,0.0201854409616431,0.00655679237960041,-2.86308689832698
-0.1317534971,-0.183848365,0.054326495,FBgn0029761,0.0242226650248672,-0.00715770570143567,-0.00998783728193067,0.00131593249036013,-3.60435633694338
0.24853014,0.5750416795,0.87703517,FBgn0029763,0.14291518911197,0.217969673585024,0.504331777137368,0.125341647178399,1.42472702345806
0.18938165,0.269065075,0.06102514,FBgn0029765,0.0509559878608737,0.011557041704681,0.0164197338709855,0.00310959629304812,-0.459351762348314
0.302779685,0.9898616775,1.048819445,FBgn0029766,0.299710006907022,0.317561221178975,1.03818617522232,0.314341683105169,6.28585021905069
0.3307233,1.0718964495,1.0735364,FBgn0029771,0.354501131036923,0.35504350087812,1.15071985556901,0.380569868009307,3.12874600877954
0.04658673795,0.266068155,0.084248487,FBgn0026702,0.012395247413825,0.00392486218655298,0.0224158394976315,0.00104428084060542,2.9552663093974
0.2849289,0.213492325,-0.07144365,FBgn0028474,0.0608301333206925,-0.020356360606485,-0.0152526709449863,-0.00434592675441689,2.86897346653828
0.121372965,0.87644676,0.892428135,FBgn0029785,0.106376941925843,0.10831664879437,0.782165747453593,0.0949337758898837,7.53179282114885
0.29430505,0.1318447917,-0.195573705,FBgn0003747,0.0388025880135081,-0.0575583290287102,-0.0257853743977222,-0.00758876590139037,-0.20210639224841
0.19799203,0.96300938,0.916301925,FBgn0000394,0.190668182055241,0.181420478223658,0.882407348687057,0.174709622253468,2.58801762462508
-0.1165783505,-0.020320299,0.01562665,FBgn0029791,0.0023689069390868,-0.00182172908084083,-0.00031753820036835,3.70180796196807e-05,-0.27368351110848
-0.051402685,-0.060406535,-0.09816061,FBgn0029795,0.00310505809054648,0.00504571891523785,0.00592954232358635,-0.000304794396253477,-1.10088837699302
0.0668956575,0.638675205,0.7292798315,FBgn0029798,0.0427245977674223,0.0487856538296817,0.465772945885628,0.031158187460731,2.31608663557657
0.071907095,0.16100964,-0.0185500485,FBgn0029799,0.0115777354793958,-0.00133388009974411,-0.00298673663096754,-0.000214767554662963,0.727188155849036
0.05298678,0.282785398,0.20714786,FBgn0029801,0.0149838876710384,0.0109760980852908,0.0585783900349483,0.003103880265536,2.5265869292097
-0.005807215,-0.012661025,-0.0711367795,FBgn0029810,7.3525294295375e-05,0.000413106572964093,0.000900664543668988,-5.2303526479627e-06,-2.48743985564636
0.0556186315,-0.109371405,-0.169081075,FBgn0029817,-0.00608308787133226,-0.00940405800404886,0.0184926347316604,0.00102853503660432,-2.8872456492694
0.02808291,0.895436465,0.83539192,FBgn0029820,0.0251464616573132,0.0234602361040872,0.748040387734363,0.0210071508851092,2.94400005829336
0.023871195,0.01733774,-0.1013040315,FBgn0029821,0.0004138725723993,-0.00241824829022264,-0.00175638295909881,-4.19269601113247e-05,-1.7713335068338
-0.099922275,0.10564431,-0.080252623,FBgn0029822,-0.0105562197960053,0.00801902466487732,-0.00847823298252513,0.000847164327593946,2.22669761538232
0.05465464,0.342883998,0.27483825,FBgn0029824,0.0187402014724507,0.01502118561198,0.0942376379633235,0.00515052417733578,1.34876978870629
0.209815045,1.05033915,0.738560269,FBgn0029825,0.220376956022512,0.154961056075447,0.775738765165231,0.162761663921387,1.83309557157223
0.1000642595,0.64486403,0.33581306,FBgn0052756,0.0645278416401358,0.0336028851793291,0.216553763198232,0.0216692919563694,1.51215011342936
-0.0642396,-0.1332721,-0.05400341,FBgn0029826,0.00856134639516,0.003469157457036,0.007197147857861,-0.000462341899529847,-0.73479347305378
0.0908874995,-0.023484483,-0.238216975,FBgn0052755,-0.00213444593692026,-0.021650945196204,0.00559440249969892,0.000508461254394185,-2.56918431223703
0.239152445,0.11789387,0.133176011,FBgn0029830,0.0281946072610121,0.0318493686459969,0.0157006353279526,0.00375484532673323,-3.28392114107137
0.167221715,0.52345971,0.482826485,FBgn0029833,0.0875338304396027,0.0807390728691218,0.252740211818419,0.0422636516697394,3.63120265740739
0.1126133,0.1873644,0.2389316,FBgn0029834,0.02109972338652,0.02690687595028,0.04476727587504,0.00504139066829864,-2.47145059000167
0.113062485,0.8292435,0.783637,FBgn0029843,0.0937563307800975,0.088599946557945,0.6498258886095,0.0734709297835233,-3.6602434075776
0.000732347,0.1923641,0.2190041,FBgn0029849,0.0001408772715427,0.0001603869956227,0.04212852659281,3.08527000646646e-05,2.97498742951099
0.10971965,-0.20004177,-0.0984157,FBgn0029851,-0.0219485129897805,-0.010798136158505,0.019687250823789,0.00216007826984834,-2.71069807863782
0.179388715,0.26617755,0.258281422,FBgn0015818,0.0477492486563482,0.0463327724009527,0.0687487161184761,0.0123327438423932,4.21643605867292
0.1370704565,0.58303245,0.51420175,FBgn0029853,0.0799165240758134,0.0704818686055989,0.299796306096788,0.0410932165337004,4.83912222260786
0.0437156295,0.731370955,0.5982080915,FBgn0028982,0.0319723416958412,0.0261510432919161,0.437512023169082,0.019126113506655,3.43706579141483
0.114995585,0.124689485,-0.0402076458,FBgn0029857,0.0143387402709237,-0.00462370175024379,-0.00501347064786441,-0.000576526990031497,4.20908255904247
0.08816742,0.02734267,-0.15656105,FBgn0029858,0.0024107326698114,-0.013803583850991,-0.0042807971250035,-0.000377426838054976,2.06938470327994
0.00783629,0.315438765,0.25802833,FBgn0029861,0.00247186963978185,0.0020219848220957,0.0813921377502124,0.000637812395130612,2.85718139005091
0.1332192083,0.23673141,0.34001355,FBgn0029866,0.0315371710199427,0.0452963359422725,0.0804918871106055,0.0107230654754478,-1.6384947531794
0.071776855,0.220378645,0.024002395,FBgn0029867,0.0158180860472615,0.00172281642556773,0.00528961528685477,0.000379671949450359,4.3030779236802
0.2498998105,0.075516,-0.015789255,FBgn0029873,0.018871434089718,-0.00394573183243618,-0.00119234138058,-0.00029796588505825,3.98044198160201
0.268181595,0.176812385,0.1097994545,FBgn0014031,0.0474178274250541,0.0294461928379399,0.019413903421844,0.00520645158484608,0.207054005989212
0.0956638275,0.256866235,0.2153053929,FBgn0000524,0.0245728071956145,0.0205969379662053,0.0553046856494187,0.00529065790790772,2.36575597621608
0.09022883,0.009782445,0.13824875,FBgn0010583,0.00088265856688935,0.0124740229614625,0.00135241079319375,0.000122026443549244,1.87803438933599
0.09162399,0.3222959875,0.24522707,FBgn0020545,0.0295300443357401,0.0224686826094093,0.0790357006873816,0.00724156624942365,4.44546305849087
-0.00533063,-0.11946369,-0.136095725,FBgn0031289,0.0006368167298247,0.00072547595455675,0.0162584975017252,-8.66680345376217e-05,-2.78359304835085
0.1783514,-0.12141152,-0.171418405,FBgn0002936,-0.021653914568128,-0.030572712517517,0.0208121691070256,0.00371187949727477,-0.509653810607287
0.272307685,0.7314585,0.534863405,FBgn0004611,0.199181770808573,0.145647415606767,0.391230383926192,0.106535040148603,-0.245092574220251
